curve_id,strain_id,genus_species,culture_name,ancestor_name,experiment,temperature,nitrate_level,light_level,block,replicate,day,fluorescence,absorbance,fluorescence_trunc,absorbance_trunc,comments
2274,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,200,100,3,3,7,9742,NA,NA,NA,
2274,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,200,100,3,3,8,11344,NA,NA,NA,
2275,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,1,1,98,NA,NA,NA,
2275,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,1,2,314,NA,314,NA,
2275,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,1,3,1904,NA,1904,NA,
2275,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,1,4,4615,NA,4615,NA,
2275,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,1,5,5936,NA,NA,NA,
2275,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,1,6,8541,NA,NA,NA,
2275,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,1,7,10965,NA,NA,NA,
2275,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,1,8,13526,NA,NA,NA,
2276,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,2,1,80,NA,NA,NA,
2276,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,2,2,226,NA,226,NA,
2276,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,2,3,1323,NA,1323,NA,
2276,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,2,4,3786,NA,3786,NA,
2276,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,2,5,5562,NA,NA,NA,
2276,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,2,6,7347,NA,NA,NA,
2276,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,2,7,9699,NA,NA,NA,
2276,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,2,8,12465,NA,NA,NA,
2277,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,3,1,78,NA,78,NA,
2277,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,3,2,238,NA,238,NA,
2277,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,3,3,1320,NA,1320,NA,
2277,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,3,4,4188,NA,4188,NA,
2277,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,3,5,6785,NA,NA,NA,
2277,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,3,6,8382,NA,NA,NA,
2277,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,3,7,11242,NA,NA,NA,
2277,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,100,100,3,3,8,14795,NA,NA,NA,
2278,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,1,1,53,NA,NA,NA,
2278,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,1,2,116,NA,116,NA,
2278,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,1,3,636,NA,636,NA,
2278,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,1,4,2192,NA,2192,NA,
2278,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,1,5,5338,NA,5338,NA,
2278,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,1,6,6735,NA,NA,NA,
2278,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,1,7,8910,NA,NA,NA,
2278,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,1,8,11854,NA,NA,NA,
2279,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,2,1,56,NA,NA,NA,
2279,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,2,2,112,NA,112,NA,
2279,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,2,3,546,NA,546,NA,
2279,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,2,4,1929,NA,1929,NA,
2279,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,2,5,5812,NA,5812,NA,
2279,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,2,6,7512,NA,NA,NA,
2279,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,2,7,9417,NA,NA,NA,
2279,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,2,8,11946,NA,NA,NA,
2280,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,3,1,55,NA,NA,NA,
2280,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,3,2,90,NA,90,NA,
2280,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,3,3,415,NA,415,NA,
2280,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,3,4,1506,NA,1506,NA,
2280,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,3,5,4831,NA,4831,NA,
2280,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,3,6,6152,NA,NA,NA,
2280,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,3,7,7885,NA,NA,NA,
2280,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,100,100,3,3,8,10145,NA,NA,NA,
2281,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,1,1,83,NA,83,NA,
2281,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,1,2,247,NA,247,NA,
2281,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,1,3,1485,NA,1485,NA,
2281,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,1,4,4120,NA,4120,NA,
2281,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,1,5,5714,NA,NA,NA,
2281,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,1,6,7791,NA,NA,NA,
2281,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,1,7,10434,NA,NA,NA,
2281,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,1,8,13310,NA,NA,NA,
2282,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,2,1,68,NA,NA,NA,
2282,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,2,2,172,NA,172,NA,
2282,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,2,3,894,NA,894,NA,
2282,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,2,4,2769,NA,2769,NA,
2282,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,2,5,5159,NA,NA,NA,
2282,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,2,6,6751,NA,NA,NA,
2282,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,2,7,9257,NA,NA,NA,
2282,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,2,8,11871,NA,NA,NA,
2283,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,3,1,63,NA,NA,NA,
2283,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,3,2,140,NA,140,NA,
2283,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,3,3,713,NA,713,NA,
2283,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,3,4,2437,NA,2437,NA,
2283,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,3,5,4998,NA,NA,NA,
2283,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,3,6,6847,NA,NA,NA,
2283,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,3,7,9089,NA,NA,NA,
2283,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,100,100,3,3,8,11965,NA,NA,NA,
2284,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,1,1,55,NA,NA,NA,
2284,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,1,2,126,NA,126,NA,
2284,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,1,3,664,NA,664,NA,
2284,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,1,4,2760,NA,2760,NA,
2284,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,1,5,11775,NA,11775,NA,
2284,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,1,6,15450,NA,NA,NA,
2284,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,1,7,15378,NA,NA,NA,
2284,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,1,8,13459,NA,NA,NA,
2285,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,2,1,56,NA,NA,NA,
2285,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,2,2,119,NA,119,NA,
2285,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,2,3,622,NA,622,NA,
2285,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,2,4,2027,NA,2027,NA,
2285,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,2,5,5216,NA,5216,NA,
2285,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,2,6,6770,NA,NA,NA,
2285,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,2,7,8575,NA,NA,NA,
2285,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,2,8,10526,NA,NA,NA,
2286,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,3,1,47,NA,NA,NA,
2286,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,3,2,90,NA,90,NA,
2286,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,3,3,354,NA,354,NA,
2286,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,3,4,1331,NA,1331,NA,
2286,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,3,5,5372,NA,5372,NA,
2286,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,3,6,6981,NA,NA,NA,
2286,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,3,7,8859,NA,NA,NA,
2286,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,100,100,3,3,8,11130,NA,NA,NA,
2287,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,1,1,748,NA,748,NA,
2287,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,1,2,3944,NA,3944,NA,
2287,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,1,3,6498,NA,6498,NA,
2287,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,1,4,8355,NA,NA,NA,
2287,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,1,5,11659,NA,NA,NA,
2287,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,1,6,15023,NA,NA,NA,
2287,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,1,7,17580,NA,NA,NA,
2287,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,1,8,19014,NA,NA,NA,
2288,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,2,1,706,NA,706,NA,
2288,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,2,2,3483,NA,3483,NA,
2288,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,2,3,5903,NA,5903,NA,
2288,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,2,4,7520,NA,NA,NA,
2288,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,2,5,10909,NA,NA,NA,
2288,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,2,6,13250,NA,NA,NA,
2288,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,2,7,15517,NA,NA,NA,
2288,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,2,8,16360,NA,NA,NA,
2289,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,3,1,646,NA,646,NA,
2289,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,3,2,3355,NA,3355,NA,
2289,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,3,3,6965,NA,6965,NA,
2289,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,3,4,9410,NA,NA,NA,
2289,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,3,5,12599,NA,NA,NA,
2289,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,3,6,13913,NA,NA,NA,
2289,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,3,7,15565,NA,NA,NA,
2289,41,Chlamydomonas_reinhardtii,Anc5,Anc5,nitrate,20,100,100,3,3,8,15963,NA,NA,NA,
2290,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,1,1,59,NA,NA,NA,
2290,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,1,2,138,NA,138,NA,
2290,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,1,3,742,NA,742,NA,
2290,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,1,4,2604,NA,2604,NA,
2290,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,1,5,5131,NA,NA,NA,
2290,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,1,6,6814,NA,NA,NA,
2290,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,1,7,9085,NA,NA,NA,
2290,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,1,8,11283,NA,NA,NA,
2291,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,2,1,55,NA,NA,NA,
2291,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,2,2,128,NA,128,NA,
2291,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,2,3,650,NA,650,NA,
2291,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,2,4,2233,NA,2233,NA,
2291,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,2,5,4982,NA,NA,NA,
2291,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,2,6,6822,NA,NA,NA,
2291,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,2,7,9209,NA,NA,NA,
2291,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,2,8,11184,NA,NA,NA,
2292,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,3,1,50,NA,NA,NA,
2292,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,3,2,98,NA,98,NA,
2292,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,3,3,455,NA,455,NA,
2292,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,3,4,1722,NA,1722,NA,
2292,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,3,5,4604,NA,NA,NA,
2292,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,3,6,6630,NA,NA,NA,
2292,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,3,7,8899,NA,NA,NA,
2292,42,Chlamydomonas_reinhardtii,cc1690,cc1690,nitrate,20,100,100,3,3,8,10881,NA,NA,NA,
2293,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,1,1,80,NA,80,NA,
2293,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,1,2,245,NA,245,NA,
2293,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,1,3,1447,NA,1447,NA,
2293,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,1,4,2677,NA,2677,NA,
2293,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,1,5,5803,NA,NA,NA,
2293,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,1,6,6784,NA,NA,NA,
2293,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,1,7,11547,NA,NA,NA,
2293,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,1,8,13401,NA,NA,NA,
2294,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,2,1,99,NA,99,NA,
2294,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,2,2,372,NA,372,NA,
2294,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,2,3,2519,NA,2519,NA,
2294,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,2,4,9733,NA,9733,NA,
2294,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,2,5,11302,NA,NA,NA,
2294,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,2,6,11770,NA,NA,NA,
2294,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,2,7,10956,NA,NA,NA,
2294,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,2,8,10105,NA,NA,NA,
2295,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,3,1,85,NA,NA,NA,
2295,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,3,2,203,NA,203,NA,
2295,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,3,3,1198,NA,1198,NA,
2295,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,3,4,3424,NA,3424,NA,
2295,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,3,5,5040,NA,NA,NA,
2295,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,3,6,7376,NA,NA,NA,
2295,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,3,7,9642,NA,NA,NA,
2295,37,Chlamydomonas_reinhardtii,Anc1,Anc1,nitrate,20,80,100,3,3,8,11917,NA,NA,NA,
2296,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,1,1,48,NA,NA,NA,
2296,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,1,2,72,NA,72,NA,
2296,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,1,3,277,NA,277,NA,
2296,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,1,4,2037,NA,2037,NA,
2296,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,1,5,4161,NA,4161,NA,
2296,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,1,6,4810,NA,NA,NA,
2296,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,1,7,7640,NA,NA,NA,
2296,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,1,8,10536,NA,NA,NA,
2297,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,2,1,48,NA,NA,NA,
2297,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,2,2,77,NA,77,NA,
2297,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,2,3,323,NA,323,NA,
2297,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,2,4,1229,NA,1229,NA,
2297,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,2,5,4460,NA,4460,NA,
2297,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,2,6,5507,NA,NA,NA,
2297,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,2,7,8364,NA,NA,NA,
2297,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,2,8,10935,NA,NA,NA,
2298,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,3,1,39,NA,NA,NA,
2298,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,3,2,66,NA,66,NA,
2298,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,3,3,224,NA,224,NA,
2298,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,3,4,820,NA,820,NA,
2298,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,3,5,3397,NA,3397,NA,
2298,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,3,6,4873,NA,NA,NA,
2298,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,3,7,6999,NA,NA,NA,
2298,38,Chlamydomonas_reinhardtii,Anc2,Anc2,nitrate,20,80,100,3,3,8,10258,NA,NA,NA,
2299,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,1,1,118,NA,118,NA,
2299,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,1,2,465,NA,465,NA,
2299,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,1,3,2619,NA,2619,NA,
2299,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,1,4,42,NA,NA,NA,
2299,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,1,5,7202,NA,NA,NA,
2299,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,1,6,8190,NA,NA,NA,
2299,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,1,7,13162,NA,NA,NA,
2299,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,1,8,14645,NA,NA,NA,
2300,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,2,1,129,NA,129,NA,
2300,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,2,2,553,NA,553,NA,
2300,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,2,3,3356,NA,3356,NA,
2300,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,2,4,5281,NA,NA,NA,
2300,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,2,5,7383,NA,NA,NA,
2300,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,2,6,9503,NA,NA,NA,
2300,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,2,7,12913,NA,NA,NA,
2300,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,2,8,14260,NA,NA,NA,
2301,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,3,1,95,NA,95,NA,
2301,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,3,2,317,NA,317,NA,
2301,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,3,3,1742,NA,1742,NA,
2301,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,3,4,4212,NA,NA,NA,
2301,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,3,5,5901,NA,NA,NA,
2301,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,3,6,7835,NA,NA,NA,
2301,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,3,7,10668,NA,NA,NA,
2301,39,Chlamydomonas_reinhardtii,Anc3,Anc3,nitrate,20,80,100,3,3,8,12809,NA,NA,NA,
2302,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,80,100,3,1,1,61,NA,NA,NA,
2302,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,80,100,3,1,2,143,NA,143,NA,
2302,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,80,100,3,1,3,751,NA,751,NA,
2302,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,80,100,3,1,4,5681,NA,5681,NA,
2302,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,80,100,3,1,5,6031,NA,NA,NA,
2302,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,80,100,3,1,6,5725,NA,NA,NA,
2302,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,80,100,3,1,7,11286,NA,NA,NA,
2302,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,80,100,3,1,8,14664,NA,NA,NA,
2303,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,80,100,3,2,1,57,NA,NA,NA,
2303,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,80,100,3,2,2,154,NA,154,NA,
2303,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,80,100,3,2,3,886,NA,886,NA,
2303,40,Chlamydomonas_reinhardtii,Anc4,Anc4,nitrate,20,80,100,3,2,4,3156,NA,3156,NA,
