"population","rep.ID","K.s.mod","K.s.post","K.s.min","K.s.max","K.s.na","r.max.mod","r.max.post","r.max.min","r.max.max","r.max.na","R.post","R.min","R.max","R.na"
"7","7.D10",1.27112358139172,1.12507200040898,0.360120627770879,2.44839237750884,0,1.44105253672571,1.43112983906156,1.20528619078285,1.69683284061894,0,0.729360671301771,0.311024945540422,1.39803920789377,0
"5","5.E10",1.78673874949833,1.70451207853557,0.897166535461985,2.82946518581535,0,1.52442289723664,1.51789613552787,1.3483874718159,1.71554308585009,0,0.999235627432378,0.592741214606336,1.49266666758907,0
"24","24.B11",1.24130308872833,1.16835586249669,0.557449023196195,2.05963998077146,0,1.53524594094337,1.52898543486383,1.35812417015853,1.74751192051006,0,0.67534581328955,0.377757461091182,1.09502206632012,0
"anc5","anc5.C11",1.49354800683004,0.802729614726351,0.000438237584478981,6.00860850874806,0,1.67540368161035,1.62336883200982,1.05766593139262,2.41073797798855,0,0.423684441232766,0.000232263096691122,2.2474135617433,0
"11","11.D11",0.903301819625519,0.870724228750649,0.474642484012323,1.38802399916272,0,1.44257546629464,1.43949775098251,1.31965598174707,1.58084234099355,0,0.555269109227011,0.347074668458525,0.824150463988668,0
"24","24.E11",1.29345170756053,1.22952465141485,0.614804900146448,2.11367122299159,0,1.5172193530143,1.51153811994452,1.33802909754471,1.68146129765734,0,0.722368139075838,0.389564469929584,1.10663910195066,0
"1","1.F11",0.994652113274892,0.933170223331105,0.407421376241821,1.71595967664406,0,1.36078296795013,1.35706931483949,1.19031716826963,1.51847297536613,0,0.655052286118489,0.337739289909302,1.08002900450414,0
"18","18.B11",1.23147092530096,1.18852386073039,0.649328733656149,1.8725351122032,0,1.38672813013194,1.38325379781501,1.25776673151608,1.53685682555549,0,0.810735604939674,0.510276501712056,1.1753039505213,0
"17","17.C11",0.361647993412858,0.336240087337538,0.0926281378668027,0.659110957779772,0,1.4083915372529,1.40497820410066,1.26603158725588,1.55882231539749,0,0.223483923544562,0.0734469334434729,0.41291922111141,0
"27","27.D11",2.01757554752385,1.82743991116443,0.638226660247334,3.84895074872833,0,1.57322345074624,1.5594236248812,1.29941273773102,1.89313692484537,0,1.02955816580531,0.439874688810981,1.851259191025,0
"18","18.E11",1.88444209304235,1.81853194601403,1.07474239045148,2.88159159011935,0,1.52889834654979,1.52370497951542,1.36149337740702,1.69749383741541,0,1.05777170902755,0.666603937296967,1.48376867894937,0
"26","26.F11",1.71539253098306,1.65976822540325,1.01412751090524,2.56848978335687,0,1.51738241267108,1.51341253536816,1.35488299120461,1.67749817914217,0,0.975926805376775,0.644066998333768,1.35831815236975,0
"anc4","anc4.B11",1.16664013991887,1.10085655773771,0.547191577054619,1.92868986604975,0,1.37584215219903,1.37115090408012,1.22691960169435,1.54452381881524,0,0.762827449721479,0.43158472522184,1.20463113713072,0
"15","15.C11",2.72071566295397,2.44374140942993,0.664440807639663,5.31153613273847,0,1.64931910664769,1.63184391555762,1.29363423418282,2.03271620472784,0,1.27780662671942,0.502124435072131,2.3321147414227,0
"10","10.D11",2.05403061117681,1.69368388018812,0.290531809422848,4.7970043914655,0,1.51255091655699,1.48853718752944,1.1526704269655,1.92196547899197,0,1.03647719600173,0.302106906589121,2.28437801269858,0
"16","16.E11",1.33312232452829,1.2552214378126,0.546436191165889,2.20682295192504,0,1.45110616453887,1.44543943885456,1.26848556074116,1.63890307765144,0,0.793391931696439,0.402835250778537,1.25086863929267,0
