"population","rep.ID","Parameter","mean","Rhat","n.eff"
"26","26.B09","deviance",5.04152147563931,1.00154373413501,3400
"26","26.B09","r_max",1.64858286115839,1.00113706394265,5500
"21","21.C09","K_s",3.65469567842386,1.00143991867373,3700
"21","21.C09","deviance",-0.169684964723938,1.00074559902989,6000
"21","21.C09","r_max",1.65652008168598,1.00140027850128,3900
"31","31.D09","K_s",9.37530057478072,1.00115324681998,5300
"31","31.D09","deviance",3.35437785805784,1.00098086166926,6000
"31","31.D09","r_max",1.55770063797256,1.00059866274449,6000
"21","21.E09","K_s",5.14842076184294,1.00104931581871,6000
"21","21.E09","deviance",-5.47095387173901,1.00114839737903,5400
"21","21.E09","r_max",1.59460387696368,1.00175820288603,2800
"2","2.F09","K_s",9.6923786959303,1.00236192622443,2600
"2","2.F09","deviance",0.967803621828773,1.00103817969606,6000
"2","2.F09","r_max",1.58491472919542,1.00148244504064,3600
"5","5.B09","K_s",21.614506637897,1.00166848539462,3000
"5","5.B09","deviance",-11.6548430891393,1.00112158337018,5600
"5","5.B09","r_max",1.61169242732156,1.00086686539761,6000
"30","30.C09","K_s",11.0136329909959,1.00084823738761,6000
"30","30.C09","deviance",-4.18297113465133,1.00170523182651,2900
"30","30.C09","r_max",1.56895483912667,1.00081575676425,6000
"3","3.D09","K_s",3.01256393925223,1.00090388975573,6000
"3","3.D09","deviance",-23.3617857772147,1.00066118231335,6000
"3","3.D09","r_max",1.35230932130336,1.00056537161915,6000
"20","20.E09","K_s",9.44749968934212,1.00303859886449,1400
"20","20.E09","deviance",-10.2622438614696,1.00104855920017,6000
"20","20.E09","r_max",1.41498019624229,1.00278304194195,1500
"3","3.F09","K_s",2.3032222909631,1.00140133199333,3900
"3","3.F09","deviance",-4.6537741752311,1.00056858154344,6000
"3","3.F09","r_max",1.41640854637911,1.00061760476524,6000
"23","23.C10","K_s",8.39370300985048,1.00067850235403,6000
"23","23.C10","deviance",1.80118779655607,1.00278044958263,1700
"23","23.C10","r_max",1.71043775987312,1.00076028411842,6000
"19","19.D10","K_s",14.5128827024904,1.0010442385552,6000
"19","19.D10","deviance",13.8499163585468,1.0006866129919,6000
"19","19.D10","r_max",1.69545547806554,1.00078314172179,6000
"8","8.E10","K_s",3.35536794630767,1.00093698920247,6000
"8","8.E10","deviance",-8.87915645118099,1.00101630139267,6000
"8","8.E10","r_max",1.37219879444706,1.00134537487655,4100
"23","23.F10","K_s",4.88135714839653,1.00120488031454,5000
"23","23.F10","deviance",0.100076564757205,1.00071895246916,6000
"23","23.F10","r_max",1.58641840490904,1.00154412558427,3400
"2","2.B10","K_s",14.2457741865807,1.00076119893794,6000
"2","2.B10","deviance",1.22515874773316,1.00113118159255,5500
"2","2.B10","r_max",1.55356067825153,1.00105980515004,6000
"anc2","anc2.C10","K_s",8.17911529683837,1.00141520553196,3800
