"population","rep.ID","K.s.mod","K.s.post","K.s.min","K.s.max","K.s.na","r.max.mod","r.max.post","r.max.min","r.max.max","r.max.na","R.post","R.min","R.max","R.na"
"35","35.F07",30.7240359569542,26.6860153205486,7.03056206781667,65.0797560068485,0,1.86914073085677,1.83112542249984,1.38325781806229,2.41328301836693,0,11.8100645683452,5.14543403794116,22.0457599325622,0
"anc3","anc3.B07",58.5812363538655,56.8738176864693,27.7793999572622,97.0300755267109,0,2.20061322079819,2.187516096444,1.68592708714873,2.78263674562451,0,19.5513024665365,11.4448587129282,28.0162933490138,0
"7","7.C07",29.7743209453696,26.5233746187144,10.2190331881641,59.3184187474286,0,1.77963067552894,1.74879210608643,1.40578828125238,2.27083519517748,0,12.563343071494,6.10934303335691,21.792300397812,0
"anc3","anc3.D07",37.4217007952386,33.1184869590117,9.29762321282964,80.4929554369255,0,1.83658250392893,1.79794670557838,1.35921899438979,2.48936654209099,0,14.9800937964438,6.47094585764411,27.9287513281943,0
"15","15.E07",14.4926854269777,12.894032325811,4.67381202743919,26.4323729864507,0,1.69598966259382,1.67653301161845,1.40027742175261,1.98881933600798,0,6.49045007629982,3.02723358535032,11.6441973934125,0
"cc1690","cc1690.F07",36.9994383554355,33.8492538620588,13.1771215778436,69.062203845728,0,1.94152961243322,1.9109428646972,1.52151774076783,2.44685874211887,0,14.1168247092375,8.08930542881939,22.9564681257552,0
"anc5","anc5.B08",17.7428480151644,17.0727178061444,10.2352349989988,26.6032274834666,0,1.67056436372206,1.66386391476729,1.49251822808303,1.8486534784269,0,8.67637804273632,5.92823681633031,12.277080249791,0
"32","32.D08",35.9242636728325,32.1550832797413,10.1781692670152,72.3119317135038,0,1.78434420232905,1.752600021846,1.31461409300713,2.28417925360286,0,15.2007107859079,7.52837714574949,26.5447139227242,0
"33","33.E08",41.6865946638622,38.6034868751857,16.4872067688026,77.2386747482699,0,1.99824292221637,1.96898737912946,1.56364967114668,2.5097149300679,0,15.35308046105,8.70694586544698,24.0789604690371,0
"14","14.F08",17.9386500074627,15.1821602778329,4.14424931644525,38.1642421052564,0,1.67821056470739,1.64937383567145,1.30861254245152,2.08789302358198,0,7.83257757350748,3.17560719299768,16.1157201624843,0
"17","17.B08",28.9776847971326,25.0033927073071,4.94965519861162,62.8050980903903,0,1.88586963015201,1.84806449039652,1.36767168210649,2.46564281222412,0,10.9029689963782,4.29638446114195,21.3084116072936,0
"2","2.C08",47.6186942648879,43.9148798744591,11.5401591463027,93.3416074913545,0,2.08561455380405,2.05266920323331,1.37964645230879,2.87948087049559,0,16.5004291137449,5.68500496240227,28.6208078677004,0
"35","35.D08",20.9735891031079,18.0536417366871,5.78842860197549,44.2042286361717,0,1.76832429744675,1.7375341645027,1.37692769113889,2.22055707301681,0,8.67725099784711,3.53165433423167,16.572712902189,0
"9","9.E08",42.5993627587943,37.9303749388656,3.75716874684613,92.0026149637272,0,1.972809549811,1.9257779703076,1.12417430333208,2.87878381083281,0,15.4623554395877,2.29132369421679,31.5186586023198,0
"31","31.F08",44.0368592501151,40.3033628769566,12.7276393790396,87.1372898404574,0,1.96062670225381,1.92733544957519,1.38951442480596,2.65735610810359,0,16.4462050955767,7.23824507100672,27.9393952953742,0
"7","7.B08",44.5999118481511,41.0746592917678,15.9998714829425,82.9010661867478,0,1.86461479153643,1.83399017860294,1.43646251983712,2.40863886811546,0,18.0347975426633,10.2454944098954,28.6432070020831,0
"16","16.C08",26.4780753235218,21.50030070838,4.68247371807257,65.5947527346306,0,1.76538266041349,1.71854065167278,1.30453343441703,2.41392377908378,0,10.4419306309666,3.60002000042892,23.2052649129277,0
"20","20.D08",35.9695350051497,33.3209676572749,15.742398562439,65.1438620217845,0,1.92363107263487,1.89846081649067,1.53424765890698,2.34938303345033,0,14.0029840029417,8.31715554249933,21.9534577604731,0
"30","30.E08",20.9775996941687,20.0062935086969,10.57650193073,32.9821748304023,0,1.90252567294975,1.8929157784229,1.65426634609799,2.15906556959081,0,8.42886666654599,5.08753036292025,12.2568642516657,0
"10","10.F08",37.224379509962,34.193728866141,14.771917861269,66.4512605877396,0,1.94091581814497,1.91449825317496,1.53537938779256,2.37957121826516,0,14.2408291692482,8.48217525464575,22.5417735007003,0
"1","1.B09",40.9601955075119,36.7158941038834,10.1055481649178,83.4808916140561,0,1.84311483135875,1.81132578237355,1.36167405320793,2.47772031521945,0,16.4876607771054,7.312200709949,28.5405248790655,0
"6","6.C09",22.0816110980037,15.5431432645709,1.41855407520022,63.8006426926731,0,1.61698189224028,1.55568670270341,1.13315690564495,2.21672232960888,0,8.85460291918348,1.75266096849668,23.8755477903583,0
"14","14.D09",14.0918161463991,11.679002234244,2.78054846744786,31.613315304304,0,1.7242333265875,1.6995118131291,1.34346836120649,2.15636355027215,0,5.77035529116107,2.05761715188109,12.8065008734549,0
"6","6.E09",33.083620922737,27.8222975338955,3.52595457826673,76.322161546262,0,1.75789569116122,1.71781424914177,1.18228738578703,2.42569364374817,0,13.6074047673486,4.04023579872706,27.6446791665248,0
"26","26.B09",56.7110816838256,54.6129979603353,24.0056367919271,96.928309008697,0,2.0543969451986,2.03946269069739,1.49896880302017,2.6298340755204,0,20.6519992487165,11.0649938947677,30.6927254005557,0
"21","21.C09",16.4771369114133,14.5138408107353,4.42595511926983,31.7205558742561,0,1.68297812162445,1.66391505075092,1.3749239284352,2.0329075459262,0,7.35382264826621,3.24988221013158,13.7579100270738,0
"31","31.D09",35.6014622905715,31.1317046067629,8.02469086724888,74.2336315325113,0,1.90383194344805,1.86558376720896,1.38399965137384,2.50807162388958,0,13.4673257064019,5.84026629436715,24.8501272468818,0
"21","21.E09",17.2306160448947,14.2527076484482,2.41106880320049,38.7131032447949,0,1.78027500781019,1.74597893966253,1.371267791446,2.23078150467152,0,6.73809331135473,1.89239662535001,14.588792158105,0
"2","2.F09",24.1664395242897,22.4336602108424,9.94985141942273,40.9906100942965,0,1.69136481531258,1.67423791532084,1.41406792978558,1.98151835447242,0,11.300690158786,6.67146671106481,17.6349961686003,0
"5","5.B09",48.8200265770529,45.2264214803989,17.6065096438161,90.435598812815,0,2.03587399169198,2.00249236117198,1.54784636562772,2.65306525131254,0,17.5725113119431,9.15832966566563,27.3991063620358,0
"30","30.C09",38.2279309652947,34.5231149028013,11.6635869170025,75.2932705338879,0,2.05392260489599,2.02285556388998,1.52047766341806,2.624244180828,0,13.2659139401585,6.69531272929969,22.8946081765761,0
"3","3.D09",22.763246765984,19.4030918814939,5.58960790713255,50.0462815741965,0,1.82258595858894,1.78599267122939,1.4210335562462,2.33675760623587,0,8.89027334884639,3.28448549674182,17.5536140191151,0
