"population","rep.ID","Parameter","mean","Rhat","n.eff"
"2","2.C08","a",0.0609066488620971,1.06641168873964,3200
"2","2.C08","b",-1.62622134691857,1.00156213807809,3300
"2","2.C08","d.t",4.74660456056199,1.00145293006761,6000
"2","2.C08","tmax",41.1927266945395,1.00112132803439,5600
"35","35.D08","a",0.0614134795011008,1.01216399724737,4100
"35","35.D08","b",-1.39393669953894,1.0011170539628,5700
"35","35.D08","d.t",4.93425265974247,1.00761783315623,1800
"35","35.D08","tmax",41.5032620185369,1.00152072662245,3400
"9","9.E08","a",0.0556205300559727,1.00248867527822,6000
"9","9.E08","b",-1.16342107948697,1.00127190381192,4500
"9","9.E08","d.t",4.50580679242713,1.00070628661566,6000
"9","9.E08","tmax",41.0659885901428,1.00093485425786,6000
"31","31.F08","a",0.0605432319574314,1.00451896396086,6000
"31","31.F08","b",-1.4021721879124,1.0007276577692,6000
"31","31.F08","d.t",4.57791636461837,1.00138318276648,6000
"31","31.F08","tmax",41.0439959499154,1.0014448618428,3700
"7","7.B08","a",0.0536601987654893,1.01211309458273,5300
"7","7.B08","b",-1.29218187049796,1.0006189945178,6000
"7","7.B08","d.t",2.83475755164489,1.00185390514031,3400
"7","7.B08","tmax",40.7603803996139,1.00442167797237,2600
"16","16.C08","a",0.0567322851579502,1.00071754706174,6000
"16","16.C08","b",-1.1996196891175,1.00113289339401,5500
"16","16.C08","d.t",4.2702582452237,1.0008763170182,6000
"16","16.C08","tmax",40.9749291920449,1.00118098211152,5100
"20","20.D08","a",0.0582326558814937,1.00119960774251,6000
"20","20.D08","b",-1.49414737497731,1.00098176183297,6000
"20","20.D08","d.t",3.8407931941189,1.00082209028167,6000
"20","20.D08","tmax",40.9941301278585,1.00130881596933,4300
"30","30.E08","a",0.0602445383438083,1.00978078347377,2900
"30","30.E08","b",-1.30288436490485,1.00131902026953,6000
"30","30.E08","d.t",5.05780086976303,1.00440962700151,2900
"30","30.E08","tmax",41.118443777409,1.00236967671783,6000
"10","10.F08","a",0.0527791329966264,1.00595111283097,4800
"10","10.F08","b",-1.30342306729145,1.00072495086354,6000
"10","10.F08","d.t",3.42074403993406,1.00097190968709,6000
"10","10.F08","tmax",40.831823078262,1.00067971701911,6000
"1","1.B09","a",0.0548340153082019,1.01976937372396,6000
"1","1.B09","b",-1.40448966190982,1.00170023789022,2900
"1","1.B09","d.t",3.2263655454801,1.00114833145987,6000
"1","1.B09","tmax",40.8632692970584,1.00137162590804,6000
"6","6.C09","a",0.053907910550414,1.00878069655239,2500
"6","6.C09","b",-1.44358183508353,1.0009989521309,6000
"6","6.C09","d.t",3.30353837831632,1.00117371867471,5300
"6","6.C09","tmax",41.1122424289657,1.00098509866187,6000
"14","14.D09","a",0.0619119404207884,1.07464404648588,6000
"14","14.D09","b",-1.4983819451507,1.00064579877307,6000
"14","14.D09","d.t",4.55217159436023,1.00580250339092,2900
"14","14.D09","tmax",41.7100550131931,1.00168887605954,2900
"6","6.E09","a",0.0532365803015906,1.0172423103592,5100
"6","6.E09","b",-1.41323692238471,1.00151044691212,3500
"6","6.E09","d.t",2.99155702540855,1.00073858331963,6000
"6","6.E09","tmax",40.9331198670568,1.00086126203028,6000
