"","population","population.number","temperature","well.ID","r.exp"
"411","27",18,10,"D11_6",0.355111453766702
"412","27",18,10,"G02_6",0.520564412862783
"413","27",18,16,"B07_21",1.0192646753758
"414","27",18,16,"C07_21",0.883779535505053
"415","27",18,16,"D11_21",0.883219523278921
"416","27",18,16,"G02_21",0.927915742115099
"417","27",18,22,"B07_36",2.09792756136723
"418","27",18,22,"C07_36",2.29123852622314
"419","27",18,22,"D11_36",1.89890867879192
"420","27",18,22,"G02_36",1.85481504601893
"421","27",18,28,"B07_51",2.87137321755653
"422","27",18,28,"C07_51",2.70832978783187
"423","27",18,28,"D11_51",2.76255689522679
"424","27",18,28,"G02_51",2.417793362393
"425","27",18,34,"B07_66",1.87843970750063
"426","27",18,34,"C07_66",2.09053127024528
"427","27",18,34,"D11_66",2.64311540489245
"428","27",18,34,"G02_66",3.40645151496587
"429","27",18,40,"B07_81",-0.417855216648247
"430","27",18,40,"C07_81",-0.051116376679936
"431","27",18,40,"D11_81",0.168428431343893
"432","27",18,40,"G02_81",-0.0421334600584747
"433","28",19,10,"B02_6",0.442530261007523
"434","28",19,10,"C05_6",0.457605536736563
"435","28",19,10,"E03_6",0.311106359929449
"436","28",19,10,"F02_6",0.379227909186619
"437","28",19,16,"B02_21",0.986557648893832
"438","28",19,16,"C05_21",1.11014022270739
"439","28",19,16,"E03_21",1.07933122749826
"440","28",19,16,"F02_21",1.07226044612248
"441","28",19,22,"B02_36",2.21125007883074
"442","28",19,22,"C05_36",2.06205348602577
"443","28",19,22,"E03_36",2.02945571718659
"444","28",19,22,"F02_36",2.1426790522842
"445","28",19,28,"B02_51",4.08940241782342
"446","28",19,28,"C05_51",3.39655101715998
"447","28",19,28,"E03_51",3.74498005400533
"448","28",19,28,"F02_51",3.83350191365643
"449","28",19,34,"B02_66",4.96505454625147
"450","28",19,34,"C05_66",4.45013983903117
"451","28",19,34,"E03_66",4.32580614852755
"452","28",19,34,"F02_66",4.14132369350663
"453","28",19,40,"B02_81",0.544659958522845
"454","28",19,40,"C05_81",0.220656635469089
"455","28",19,40,"E03_81",0.556456216964201
"456","28",19,40,"F02_81",0.140490370199747
"457","29",20,10,"B10_11",0.379847241703685
"458","29",20,10,"D02_11",0.348645193349945
"459","29",20,10,"E06_11",0.357296996446141
"460","29",20,10,"F04_11",0.336496851326878
"461","29",20,16,"B10_26",1.12611973394001
"462","29",20,16,"D02_26",1.05865058561134
"463","29",20,16,"E06_26",1.21048498012046
"464","29",20,16,"F04_26",0.952055055031545
"465","29",20,22,"B10_41",2.02434472227514
"466","29",20,22,"D02_41",1.89899490649617
"467","29",20,22,"E06_41",1.84235696579376
"468","29",20,22,"F04_41",1.6348381234731
"469","29",20,28,"B10_56",2.93991305157926
"470","29",20,28,"D02_56",3.09391198481368
"471","29",20,28,"E06_56",3.25576471982569
"472","29",20,28,"F04_56",3.42553803657809
"473","29",20,34,"B10_71",3.94829179197178
"474","29",20,34,"D02_71",3.94104758798267
"475","29",20,34,"E06_71",3.56724027667096
"476","29",20,34,"F04_71",3.79510963094326
"477","29",20,40,"B10_86",0.495669691746513
"478","29",20,40,"D02_86",0.634329437543922
"479","29",20,40,"E06_86",0.507444856430843
"480","29",20,40,"F04_86",0.479201803558532
"481","3",21,10,"B03_11",0.445107927679253
"482","3",21,10,"C10_11",0.392646907285341
"483","3",21,10,"D09_11",0.399002398892862
"484","3",21,10,"F09_11",0.427446237891027
"485","3",21,16,"B03_26",1.06887088171932
"486","3",21,16,"C10_26",0.974177373941209
"487","3",21,16,"D09_26",1.07878386360762
"488","3",21,16,"F09_26",1.02761571344993
"489","3",21,22,"B03_41",2.59391182802189
"490","3",21,22,"C10_41",2.14602614912413
"491","3",21,22,"D09_41",2.27795773666964
"492","3",21,22,"F09_41",2.19402876831368
"493","3",21,28,"B03_56",3.08135905820926
"494","3",21,28,"C10_56",3.83974354127868
"495","3",21,28,"D09_56",3.15691278392101
"496","3",21,28,"F09_56",3.16359075052512
"497","3",21,34,"B03_71",3.93793474748827
"498","3",21,34,"C10_71",3.81097259085509
