"","Pop.id","Parameter","mean","Rhat","n.eff"
"67",12,"cf.a",0.0328032509471039,1.001533698715,2100
"68",12,"cf.b",-0.326155630986935,1.00064048587644,3000
"69",12,"cf.delta_t",8.65735921538612,1.00098482360758,3000
"70",12,"cf.sigma",0.372029127245192,1.00053838576909,3000
"71",12,"cf.tmax",32.9736139617059,1.00061838917536,3000
"72",12,"deviance",7.69180091218555,1.00065513630932,3000
"73",13,"cf.a",0.0578456328552103,1.00077730480715,3000
"74",13,"cf.b",-0.548334306185837,1.00058101177714,3000
"75",13,"cf.delta_t",4.1109237286614,1.00141792463829,2200
"76",13,"cf.sigma",0.355707766718876,1.00096792547567,3000
"77",13,"cf.tmax",31.2221072157381,1.00394392086171,2400
"78",13,"deviance",2.99481104490589,1.00052695576765,3000
"79",14,"cf.a",0.0538632844459782,1.00274590045175,3000
"80",14,"cf.b",-0.873315021271229,1.00292500328803,830
"81",14,"cf.delta_t",8.71919275250882,1.00420065595933,2500
"82",14,"cf.sigma",0.195326875351313,1.00107859095606,3000
"83",14,"cf.tmax",31.0948023569071,1.02497429636603,2500
"84",14,"deviance",-5.99900251033293,1.00170952429852,1700
"85",15,"cf.a",0.0389933066452005,1.00196231977289,3000
"86",15,"cf.b",-0.699928495802082,1.00062438221393,3000
"87",15,"cf.delta_t",10.6812306553844,1.00220631222905,1700
"88",15,"cf.sigma",0.312060572807118,1.00070450471243,3000
"89",15,"cf.tmax",32.8865151594034,1.00264218550392,1500
"90",15,"deviance",0.837450954802341,1.00112366777572,3000
"91",16,"cf.a",0.0428208881020749,1.66816716153591,6
"92",16,"cf.b",-0.534829519394292,1.66251512761216,6
"93",16,"cf.delta_t",8.65699912523982,1.39100215344419,9
"94",16,"cf.sigma",0.0409443583229569,1.00295088841759,820
"95",16,"cf.tmax",40.1836368947597,1.00569071953024,1200
"96",16,"deviance",-41.1630832359903,1.00327267070609,720
"97",17,"cf.a",0.0633664199251456,1.00240807173113,3000
"98",17,"cf.b",-0.499438295099846,1.00111561143532,3000
"99",17,"cf.delta_t",5.98679771880198,1.00099917127412,3000
"100",17,"cf.sigma",0.159801260694586,1.00109959495034,3000
"101",17,"cf.tmax",19.1770702772054,1.0045102072105,1900
"102",17,"deviance",-17.641937149268,1.00052125969974,3000
"103",18,"cf.a",0.05313231013202,1.00359593279054,1800
"104",18,"cf.b",-0.768147423789991,1.00062186548888,3000
"105",18,"cf.delta_t",7.84757763698985,1.00338431972915,3000
"106",18,"cf.sigma",0.515119074463833,1.00145928983689,2100
"107",18,"cf.tmax",37.0283899328629,1.00809192643824,2400
"108",18,"deviance",11.4693291183295,1.00129520975269,2500
"109",19,"cf.a",0.0518090847631656,1.00192539366618,3000
"110",19,"cf.b",-1.04286772147616,1.00064292607631,3000
"111",19,"cf.delta_t",7.29208845735788,1.00068606636999,3000
"112",19,"cf.sigma",0.613419340157905,1.00090099633686,3000
"113",19,"cf.tmax",39.2744736232904,1.1614902311821,1400
"114",19,"deviance",14.6349379183133,1.00094705684758,3000
"115",20,"cf.a",0.0508757416828463,1.00191907740239,3000
"116",20,"cf.b",-0.869805184603392,1.00068284609398,3000
"117",20,"cf.delta_t",8.68181361435732,1.0005747611836,3000
"118",20,"cf.sigma",0.467102996693169,1.00136002490499,2300
"119",20,"cf.tmax",39.378359185635,1.04506017600511,3000
"120",20,"deviance",8.18337596319442,1.0027620190006,3000
"121",21,"cf.a",0.0564865837231422,1.00916132011296,1400
"122",21,"cf.b",-1.02409215434524,1.00547676832707,520
"123",21,"cf.delta_t",6.27176066140741,1.00162473628996,1800
"124",21,"cf.sigma",0.399674314038828,1.00154062497235,1900
"125",21,"cf.tmax",38.3811431869465,1.06095682216465,3000
"126",21,"deviance",6.66916641626755,1.00144850221647,2100
"127",22,"cf.a",0.0493347260733995,1.00351079692119,1200
"128",22,"cf.b",-0.954855708061296,1.00104845890514,3000
"129",22,"cf.delta_t",8.79384932340404,1.0015296249842,3000
"130",22,"cf.sigma",0.935770272832667,1.00212964289283,1200
"131",22,"cf.tmax",37.5147443772006,1.00995968636368,3000
"132",22,"deviance",10.8456808715404,1.00127020661413,2600
"133",23,"cf.a",0.0274208210254233,1.00080113256274,3000
"134",23,"cf.b",-0.28195610819148,1.00176040904788,3000
"135",23,"cf.delta_t",10.0357652093169,1.00106236982082,3000
"136",23,"cf.sigma",0.175775348455644,1.00151472548509,2000
"137",23,"cf.tmax",19.736872934991,1.00747674305424,2400
"138",23,"deviance",-6.84657418127598,1.00274491300415,890
"139",24,"cf.a",0.0665366799795814,1.00088800492414,3000
"140",24,"cf.b",-0.728336901875764,1.00070452288842,3000
"141",24,"cf.delta_t",5.48388020184582,1.00163622589064,1800
"142",24,"cf.sigma",0.594643348108964,1.00083619730465,3000
"143",24,"cf.tmax",40.5996980107271,1.00101178622123,3000
"144",24,"deviance",41.4372580693937,1.00118813522617,2900
"145",25,"cf.a",0.0329038478649463,1.00683878943831,320
"146",25,"cf.b",-0.706418879600913,1.00128095089482,2600
"147",25,"cf.delta_t",6.5644124388587,1.00660308891989,380
"148",25,"cf.sigma",0.119445003180053,1.00087951394541,3000
"149",25,"cf.tmax",41.9216219933008,1.15930835674884,3000
"150",25,"deviance",-10.4406082711671,1.00073360025314,3000
"151",26,"cf.a",0.0431405801683096,1.00225572153505,3000
"152",26,"cf.b",-0.957268657114619,1.00102218915927,3000
"153",26,"cf.delta_t",10.7971580227152,1.00378293616392,3000
"154",26,"cf.sigma",0.10010142742642,1.0005285393701,3000
"155",26,"cf.tmax",40.6334807713299,1.00354609358657,3000
"156",26,"deviance",-14.0259791454108,1.00054069060665,3000
"157",27,"cf.a",0.0506175021526109,1.00982488814836,230
"158",27,"cf.b",-1.08063671766682,1.01456504208656,260
"159",27,"cf.delta_t",7.10383621025895,1.00060239280809,3000
"160",27,"cf.sigma",0.125060483692912,1.00428545412938,530
"161",27,"cf.tmax",35.8925168087437,1.1073653159876,280
"162",27,"deviance",-12.6103751214586,1.00396568378774,580
"163",28,"cf.a",0.0179648442588301,1.00161662468006,1800
"164",28,"cf.b",-0.345955680943168,1.00118457855406,2900
"165",28,"cf.delta_t",20.3913189857243,1.00054847785198,3000
"166",28,"cf.sigma",0.117940780260266,1.00171813477233,1600
"167",28,"cf.tmax",37.488377614934,1.00578007730987,1000
"168",28,"deviance",-10.8371429622175,1.00189106318156,1400
"169",29,"cf.a",0.0552710237901938,1.11505798651291,24
"170",29,"cf.b",-0.0597672359266404,1.0169621247878,120
"171",29,"cf.delta_t",17.3961443090854,1.11573377136959,23
"172",29,"cf.sigma",0.0126347189969549,1.00066670933045,3000
"173",29,"cf.tmax",41.798665935277,1.0828665664457,33
"174",29,"deviance",-119.852236723032,1.00072312167008,3000
"175",30,"cf.a",0.0501796380363829,1.00230513902277,3000
"176",30,"cf.b",-0.562112275554357,1.00062018420183,3000
"177",30,"cf.delta_t",8.55498146220402,1.00155851092706,3000
"178",30,"cf.sigma",0.235412556316221,1.0013649236555,2300
"179",30,"cf.tmax",27.8294692430375,1.00094344086661,3000
"180",30,"deviance",-2.83882796564039,1.00080754296286,3000
"181",31,"cf.a",0.0541275977438003,1.00171417160785,3000
"182",31,"cf.b",-0.655713134469946,1.00051858754042,3000
"183",31,"cf.delta_t",8.0775411077513,1.00344229886667,810
"184",31,"cf.sigma",0.194041980137508,1.00059623251632,3000
"185",31,"cf.tmax",27.7847121153921,1.00220389296628,1200
"186",31,"deviance",-7.29079059784815,1.00051029527571,3000
"187",32,"cf.a",0.0728783985082171,1.04306715964918,110
"188",32,"cf.b",-0.893153638962573,1.07927455984141,73
"189",32,"cf.delta_t",6.50229160314188,1.04958055069992,87
"190",32,"cf.sigma",0.0576276553487319,1.00083100718954,3000
"191",32,"cf.tmax",28.5345786769455,1.05203943149223,59
"192",32,"deviance",-59.0581863243223,1.00113545180566,3000
"193",33,"cf.a",0.0439076783162334,1.00136952218952,3000
"194",33,"cf.b",-0.700245445941269,1.00117167747531,3000
"195",33,"cf.delta_t",9.97554379769072,1.00091989978063,3000
"196",33,"cf.sigma",0.156181891287953,1.0005535572729,3000
"197",33,"cf.tmax",32.2578390565869,1.00248211792591,3000
"198",33,"deviance",-9.42470955288298,1.00062265692883,3000
"199",34,"cf.a",0.0534230298910462,11.2179073172798,3
"200",34,"cf.b",-0.97295654347844,9.34552509353587,3
"201",34,"cf.delta_t",4.98304430079533,2.26208237895668,4
"202",34,"cf.sigma",0.0318753703645678,1.00350711600241,670
"203",34,"cf.tmax",37.254641099663,1.05839102858953,130
"204",34,"deviance",-74.7472140690574,1.01213488474389,170
"205",35,"cf.a",0.0294440358182499,1.45526787004978,11
"206",35,"cf.b",-1.18997741638375,1.44177972601023,12
"207",35,"cf.delta_t",4.13843873726562,1.11310758144819,24
"208",35,"cf.sigma",0.0476600200006567,1.0018747884006,1500
"209",35,"cf.tmax",38.2823691685622,1.03234066791531,66
"210",35,"deviance",-60.4804916928304,1.0070365970884,310
"211",36,"cf.a",0.0463831275401649,1.01456200434509,140
"212",36,"cf.b",-1.19419719659449,1.0074532806161,290
"213",36,"cf.delta_t",8.688537805678,1.02283588176102,130
"214",36,"cf.sigma",0.0397634981657721,1.00175903885183,3000
"215",36,"cf.tmax",40.8150818954687,1.01171393092046,360
"216",36,"deviance",-63.1482235440192,1.00112627166594,3000
"217",37,"cf.a",0.0958506203697982,14.3958316998072,3
"218",37,"cf.b",-0.504306307099273,12.9804846069733,3
"219",37,"cf.delta_t",5.48125877357837,4.9512600981583,3
"220",37,"cf.sigma",0.0273700996289786,1.02259652991923,130
"221",37,"cf.tmax",34.9060490555774,1.64396131516619,7
"222",37,"deviance",-80.3340539086765,1.06756480305015,53
"223",38,"cf.a",0.0513083927047076,1.00090292675523,3000
"224",38,"cf.b",-0.451113425233513,1.00297748431377,810
"225",38,"cf.delta_t",7.06825326002196,1.00099687081223,3000
"226",38,"cf.sigma",0.574634391868638,1.00194468814537,1700
"227",38,"cf.tmax",32.3323199585676,1.01479195696676,2000
"228",38,"deviance",5.22809003347741,1.00356467862104,900
"229",39,"cf.a",0.0769428401312308,1.03955731796527,73
"230",39,"cf.b",-0.450432994312444,1.01077741250818,200
"231",39,"cf.delta_t",6.37623481013506,1.10009846133258,39
"232",39,"cf.sigma",0.0496395094531041,1.03033106462659,87
"233",39,"cf.tmax",10.5798136679026,1.0617812717324,71
"234",39,"deviance",-34.2090624523294,1.0491915561193,57
"235",40,"cf.a",0.0316184710379107,1.00098957894747,3000
"236",40,"cf.b",-0.788078222047063,1.00547788937085,400
"237",40,"cf.delta_t",11.9045726745286,1.00282290776325,860
"238",40,"cf.sigma",0.132167634035725,1.00409444687332,560
"239",40,"cf.tmax",37.8015736543709,1.00835106230909,3000
"240",40,"deviance",-10.8549198171583,1.00452597002657,500
"241",41,"cf.a",0.0382900093344662,1.0031883611023,2200
"242",41,"cf.b",-0.509675440082852,1.00098134476661,3000
"243",41,"cf.delta_t",8.25900459905135,1.00268473276246,3000
"244",41,"cf.sigma",0.288312645213122,1.000726733774,3000
"245",41,"cf.tmax",34.5545229571468,1.02415732236504,3000
"246",41,"deviance",-3.74902411410805,1.00078167649939,3000
"247",42,"cf.a",0.0398015414183734,1.0010499362624,3000
"248",42,"cf.b",-0.727401611849973,1.00113285603241,3000
"249",42,"cf.delta_t",11.4417950695447,1.0007461532449,3000
"250",42,"cf.sigma",0.347440628645741,1.0012489158083,2700
"251",42,"cf.tmax",37.0751031056824,1.02299524205726,1300
"252",42,"deviance",-2.11091911181007,1.00126519655587,2600
"253",43,"cf.a",0.0465058081764379,1.01125045429051,2000
"254",43,"cf.b",-1.07084616031199,1.0013858993641,2300
"255",43,"cf.delta_t",11.0364729983115,1.00064574864622,3000
"256",43,"cf.sigma",0.278738389205578,1.00210074608937,1300
"257",43,"cf.tmax",38.8635937671407,1.00444385023189,3000
"258",43,"deviance",-1.49181273104889,1.00112654849564,3000
"259",44,"cf.a",0.0485282982477565,1.00165482053967,1700
"260",44,"cf.b",-0.601363726876769,1.00675542345007,320
"261",44,"cf.delta_t",9.99099205034902,1.00703950204109,340
"262",44,"cf.sigma",0.1246853932891,1.00208473657899,1300
"263",44,"cf.tmax",35.7999016218746,1.00222010816523,1400
"264",44,"deviance",-93.0980134348985,1.00169318138176,1700
"265",45,"cf.a",0.0302758047645889,1.00302183384938,2400
"266",45,"cf.b",-0.266107699277633,1.00160227166468,1800
"267",45,"cf.delta_t",10.4984876177576,1.00071624593636,3000
"268",45,"cf.sigma",0.331425180212021,1.00051392238446,3000
"269",45,"cf.tmax",24.0198161798296,1.0005332278921,3000
"270",45,"deviance",8.36378816648916,1.00092073485031,3000
"271",46,"cf.a",0.0662179880363752,1.00073268523483,3000
"272",46,"cf.b",-0.324822339238436,1.00135828115462,3000
"273",46,"cf.delta_t",6.17982826946099,1.00202614091876,3000
"274",46,"cf.sigma",0.215692510675494,1.00055544587147,3000
"275",46,"cf.tmax",18.668507772348,1.00117381020777,3000
"276",46,"deviance",-6.47139354967285,1.00051487270655,3000
"277",47,"cf.a",0.0480141718344963,1.00104670918027,3000
"278",47,"cf.b",-0.487125271402802,1.00214755149281,1200
"279",47,"cf.delta_t",6.86415161324104,1.0013399124914,3000
"280",47,"cf.sigma",0.26415022435256,1.0019737567633,1400
"281",47,"cf.tmax",33.8604159200924,1.00050473939333,3000
"282",47,"deviance",-0.71410220422647,1.00227937709182,1400
"283",48,"cf.a",0.059884205288067,1.00078037203329,3000
"284",48,"cf.b",-1.09932014156878,1.0011127689821,3000
"285",48,"cf.delta_t",8.70968641677102,1.00112294286773,3000
"286",48,"cf.sigma",0.410534149320066,1.0005449399403,3000
"287",48,"cf.tmax",33.2883462216585,1.02836516141438,2300
"288",48,"deviance",-0.723664427943236,1.0005053299019,3000
"289",49,"cf.a",0.0481259218071225,1.01963668381181,120
"290",49,"cf.b",-0.919267967590005,1.02269226164264,140
"291",49,"cf.delta_t",8.35550591501798,1.0027554195625,1200
"292",49,"cf.sigma",0.105745706902784,1.00130267093388,2500
"293",49,"cf.tmax",34.803773558192,1.05070030820368,390
"294",49,"deviance",-13.4070474565682,1.00203601575355,1300
"295",50,"cf.a",0.0621352053484865,1.0016228319031,1800
"296",50,"cf.b",-0.813807315511233,1.00107781006708,3000
"297",50,"cf.delta_t",6.75673332063468,1.00083418632715,3000
"298",50,"cf.sigma",0.346885285281907,1.00093536914422,3000
"299",50,"cf.tmax",32.0866420503043,1.01658721192727,2200
"300",50,"deviance",1.0946761865486,1.00083636345722,3000
"301",51,"cf.a",0.0551732198509812,1.00981046616452,590
"302",51,"cf.b",-0.758362502472986,1.00697130065724,500
"303",51,"cf.delta_t",4.91765987011673,1.0005741268482,3000
"304",51,"cf.sigma",0.100739129111215,1.00175545064828,1600
"305",51,"cf.tmax",28.8516012200638,1.00304941652744,790
"306",51,"deviance",-17.660669636452,1.00116921592492,3000
"307",52,"cf.a",0.0510061571691665,1.00199453037674,1300
"308",52,"cf.b",-0.720882728707164,1.0012791298032,2600
"309",52,"cf.delta_t",8.70870829605841,1.00273557599776,1000
"310",52,"cf.sigma",0.440579258850502,1.00346693168575,1700
"311",52,"cf.tmax",33.3516985467493,1.07918290402222,310
"312",52,"deviance",-1.68882993245391,1.00394761079377,1500
"313",53,"cf.a",0.0650468981405833,1.00170815664183,3000
"314",53,"cf.b",-0.828445625955684,1.00256331796115,1400
"315",53,"cf.delta_t",7.03152830194984,1.00972355330059,730
"316",53,"cf.sigma",0.11066596864142,1.00053647810013,3000
"317",53,"cf.tmax",32.9458607783888,1.00249040697411,1000
"318",53,"deviance",-14.2457774475354,1.00056252910993,3000
"319",54,"cf.a",0.0486806651916051,1.02528899124998,86
"320",54,"cf.b",-1.10544571207056,1.00897205272961,290
"321",54,"cf.delta_t",4.59811045935394,1.04369180654795,50
"322",54,"cf.sigma",0.0584350442217767,1.01461314953369,140
"323",54,"cf.tmax",32.9751229245767,1.04205820659852,56
"324",54,"deviance",-24.0747736330015,1.02070348780355,100
"325",55,"cf.a",0.061858139577923,1.00187775734372,3000
"326",55,"cf.b",-1.15771788576553,1.00101279335609,3000
"327",55,"cf.delta_t",7.29524915093674,1.00081096372622,3000
"328",55,"cf.sigma",0.130143855831205,1.000835638247,3000
"329",55,"cf.tmax",35.2689120448876,1.00151414260847,2000
"330",55,"deviance",-12.4570872105934,1.00094664216392,3000
"331",56,"cf.a",0.0282123719687809,1.00087339859464,3000
"332",56,"cf.b",-0.491260801977095,1.0005176425231,3000
"333",56,"cf.delta_t",5.8832929519155,1.00103221343376,3000
"334",56,"cf.sigma",0.096373829884028,1.00168354676306,1700
"335",56,"cf.tmax",29.373658849583,1.00342942444751,2400
"336",56,"deviance",-17.7840018149973,1.00157211809937,1900
"337",57,"cf.a",0.0798782264312182,1.0012934214101,2500
"338",57,"cf.b",-0.67318655776671,1.00102023659848,3000
"339",57,"cf.delta_t",4.70538564273933,1.00057145729648,3000
"340",57,"cf.sigma",0.367837969517234,1.00075785820183,3000
"341",57,"cf.tmax",33.1976310609027,1.0016752427033,1700
"342",57,"deviance",2.07588379350841,1.0008111549697,3000
"343",58,"cf.a",0.05645606967525,1.00148013174379,2000
"344",58,"cf.b",-0.436655644960174,1.00142623513051,3000
"345",58,"cf.delta_t",6.6046453694817,1.00211183742366,3000
"346",58,"cf.sigma",0.378667031966008,1.00130830320203,2500
"347",58,"cf.tmax",30.0264236182252,1.00319434097012,3000
"348",58,"deviance",-0.334208607977187,1.00158567594821,1800
"349",59,"cf.a",0.0376372362547735,1.00054495332024,3000
"350",59,"cf.b",-0.645351546265128,1.0012627103658,2600
"351",59,"cf.delta_t",11.6032878247843,1.00323367275156,2300
"352",59,"cf.sigma",0.120311648695342,1.00210491703809,1200
"353",59,"cf.tmax",38.2612335243242,1.10962255793355,2300
"354",59,"deviance",-10.9127368025242,1.00277253693541,900
"355",60,"cf.a",0.0366664323323347,1.00057258135389,3000
"356",60,"cf.b",-0.861954729649251,1.00069903872585,3000
"357",60,"cf.delta_t",12.7229509314422,1.00054478019459,3000
"358",60,"cf.sigma",0.0318988710643647,1.00058722143922,3000
"359",60,"cf.tmax",42.1036165926489,1.00121769367701,2800
"360",60,"deviance",-42.637559553504,1.00080028038961,3000
"361",61,"cf.a",0.0482765755762398,1.00855910986743,300
"362",61,"cf.b",-1.02130736746271,1.01897427599996,260
"363",61,"cf.delta_t",9.59030312374971,1.0020417815234,3000
"364",61,"cf.sigma",0.0588083537306007,1.00154573784536,1900
"365",61,"cf.tmax",37.4700940765648,1.01601894139169,420
"366",61,"deviance",-25.2981441107983,1.00273274465881,900
"367",62,"cf.a",0.0449847767225607,1.01333881817541,170
"368",62,"cf.b",-1.05932012592298,1.01314081614179,190
"369",62,"cf.delta_t",10.058268862908,1.01578097459491,140
"370",62,"cf.sigma",0.0489704957222065,1.00055204311719,3000
"371",62,"cf.tmax",38.1367929201786,1.00204507468123,1300
"372",62,"deviance",-28.1886421230125,1.00106826982419,3000
"373",63,"cf.a",0.0360852364843012,1.00102759720052,3000
"374",63,"cf.b",-0.386866990663182,1.00153224848534,1900
"375",63,"cf.delta_t",4.08717800728668,1.00163141042431,1800
"376",63,"cf.sigma",0.112831047775193,1.002133737848,1200
"377",63,"cf.tmax",12.3204026339851,1.002602817928,1800
"378",63,"deviance",-21.1869040590484,1.00199354770777,1300
"379",64,"cf.a",0.10294074142874,1.00091851688752,3000
"380",64,"cf.b",-0.372446007792359,1.00095472755926,3000
"381",64,"cf.delta_t",3.49422844184287,1.00298096460093,1100
"382",64,"cf.sigma",0.0547474997081265,1.00099822255167,3000
"383",64,"cf.tmax",9.0715390223705,1.03015851312449,3000
"384",64,"deviance",-31.9848374850679,1.000859860781,3000
"385",65,"cf.a",0.0671436833444139,1.00174194567354,1600
"386",65,"cf.b",-0.994987113682116,1.0019586221564,1400
"387",65,"cf.delta_t",6.96075020752773,1.00089013107166,3000
"388",65,"cf.sigma",0.222660377573761,1.00079997420803,3000
"389",65,"cf.tmax",32.6338728229214,1.00294592353747,990
"390",65,"deviance",-4.31369025556172,1.00248330898415,3000
"391",66,"cf.a",0.0536352084979229,1.00123267066538,2700
"392",66,"cf.b",-1.03344427746959,1.00193498375464,1400
"393",66,"cf.delta_t",7.39850625854138,1.00199647577622,1300
"394",66,"cf.sigma",0.301289264958684,1.00071927783621,3000
"395",66,"cf.tmax",37.6374539862166,1.0345600105716,1700
"396",66,"deviance",-1.24794672445046,1.00086611009761,3000
"397",67,"cf.a",0.0545423689692061,1.00752630287317,310
"398",67,"cf.b",-1.13124071926737,1.00101481512272,3000
"399",67,"cf.delta_t",5.78945144065824,1.00237251931682,1100
"400",67,"cf.sigma",0.14912541703466,1.00067477883682,3000
"401",67,"cf.tmax",37.2828255726858,1.1467658984593,500
"402",67,"deviance",-10.6044902259497,1.00066739962146,3000
"403",68,"cf.a",0.0495465479783967,1.00056745282203,3000
"404",68,"cf.b",-1.04207833133441,1.00209480241617,1300
"405",68,"cf.delta_t",8.33912561298901,1.00120116648492,3000
"406",68,"cf.sigma",0.0795032369413356,1.00141687903611,2200
"407",68,"cf.tmax",34.2231861864346,1.00113168404922,3000
"408",68,"deviance",-15.6194544929205,1.00134525375562,2400
"409",69,"cf.a",0.051753179586876,1.70188490355015,6
"410",69,"cf.b",-1.03738683782775,1.47514812431412,8
"411",69,"cf.delta_t",6.8211396755578,1.46596592498198,8
"412",69,"cf.sigma",0.0702266650390101,1.07444088389053,32
"413",69,"cf.tmax",33.9460485064351,1.073926658492,32
"414",69,"deviance",-34.4806911674042,1.13241962952002,20
"415",70,"cf.a",0.033815444513494,1.01293125907573,160
"416",70,"cf.b",-0.918984984811415,1.01618404099742,180
"417",70,"cf.delta_t",10.7672223871268,1.00852336609234,290
"418",70,"cf.sigma",0.030664673899839,1.0011889276428,3000
"419",70,"cf.tmax",40.8718046269467,1.00463690212809,880
"420",70,"deviance",-63.8175907906767,1.00081237628599,3000
"421",71,"cf.a",0.0293795749020179,1.0017986972147,1500
"422",71,"cf.b",-0.345706955607273,1.00060674052054,3000
"423",71,"cf.delta_t",13.7093219918672,1.00180871010601,3000
"424",71,"cf.sigma",0.113023653102155,1.00092219225479,3000
"425",71,"cf.tmax",19.9168087241746,1.00067590646944,3000
"426",71,"deviance",-11.6449354668037,1.00064450279849,3000
"427",72,"cf.a",0.115539707600351,3.18681673862674,4
"428",72,"cf.b",-1.28768635892593,3.75037468170272,3
"429",72,"cf.delta_t",6.36431991781153,1.51194087141219,7
"430",72,"cf.sigma",0.13973073587856,1.25773539647999,12
"431",72,"cf.tmax",34.6802543793758,3.7699192289816,3
"432",72,"deviance",-25.9276846366819,2.0994762201958,5
"433",73,"cf.a",0.0772790865547536,1.00223507141919,1200
"434",73,"cf.b",-1.98571659304426,1.0024674147009,1000
"435",73,"cf.delta_t",7.3768314164283,1.00190232729938,1400
"436",73,"cf.sigma",0.129772511795097,1.00118802365257,3000
"437",73,"cf.tmax",36.0100307634192,1.0013317092054,2400
"438",73,"deviance",-31.5780811725251,1.00328455744481,1600
"439",74,"cf.a",0.0508535552956608,1.02562091406277,350
"440",74,"cf.b",-1.0756848630005,1.03955430589899,61
"441",74,"cf.delta_t",7.77981223988261,1.04641978724139,56
"442",74,"cf.sigma",0.274250515014652,1.00561384117304,520
"443",74,"cf.tmax",36.42374752392,1.10381878668219,1100
"444",74,"deviance",-3.2314658177164,1.00779936982045,340
"445",75,"cf.a",0.0408682606958814,1.00249837853167,3000
"446",75,"cf.b",-0.44449109763472,1.00109682780759,3000
"447",75,"cf.delta_t",9.52536621514663,1.00379309986522,3000
"448",75,"cf.sigma",0.660363630199814,1.00229202535527,1100
"449",75,"cf.tmax",32.9547474395432,1.01317221419747,2500
"450",75,"deviance",6.59257434658132,1.00133396420062,2400
"451",76,"cf.a",0.0498648228424145,1.0010159380019,3000
"452",76,"cf.b",-0.57274768026744,1.00163778610858,3000
"453",76,"cf.delta_t",9.10028596061066,1.00093536211971,3000
"454",76,"cf.sigma",0.75409338052791,1.00077688687198,3000
"455",76,"cf.tmax",30.9411634642935,1.00179831635542,1500
"456",76,"deviance",3.24405201892116,1.00114698898161,3000
"457",77,"cf.a",0.0404976329576889,1.00391210447034,620
"458",77,"cf.b",-0.810513989443719,1.01545983550569,140
"459",77,"cf.delta_t",7.6169909351805,1.02910531576487,77
"460",77,"cf.sigma",0.334775920329393,1.00563249712089,470
"461",77,"cf.tmax",38.1599723485348,1.07570397846711,720
"462",77,"deviance",0.0889627774824721,1.00520799624658,500
"463",78,"cf.a",0.04602950395098,1.01244642237865,290
"464",78,"cf.b",-1.16799818714851,1.02475989482624,220
"465",78,"cf.delta_t",5.73164129772647,1.00357570201082,650
"466",78,"cf.sigma",0.132729458340215,1.00110681546791,3000
"467",78,"cf.tmax",37.7482518297993,1.00437096061783,570
"468",78,"deviance",-15.3323819730014,1.00136213064354,2300
"469",79,"cf.a",0.0531875576295085,1.00186424604772,3000
"470",79,"cf.b",-0.742031337526478,1.00110812344948,3000
"471",79,"cf.delta_t",7.79846251421847,1.00082989369633,3000
"472",79,"cf.sigma",0.57915033753975,1.00100761800104,3000
"473",79,"cf.tmax",32.2471188661916,1.00152105799409,3000
"474",79,"deviance",1.98356288143024,1.00139644882617,2200
"475",80,"cf.a",0.0370829960821076,1.00691311279428,770
"476",80,"cf.b",-0.685541716349173,1.00076046423414,3000
"477",80,"cf.delta_t",12.331614831028,1.00433556632357,1300
"478",80,"cf.sigma",0.179803619926478,1.00235744032561,1100
"479",80,"cf.tmax",40.6348767348057,1.09101171495821,3000
"480",80,"deviance",-6.48297430559382,1.0009702438465,3000
"481",81,"cf.a",0.0683477212888695,1.45695280910841,8
"482",81,"cf.b",-0.689862685702957,1.34452161623895,10
"483",81,"cf.delta_t",10.5221054160316,1.21582884539209,16
"484",81,"cf.sigma",0.0221859821848375,1.01012969824203,210
"485",81,"cf.tmax",37.1783239897399,1.36915927786262,10
"486",81,"deviance",-40.9002250383608,1.01278345813769,170
"487",82,"cf.a",0.0385766847457994,1.00131046046573,3000
"488",82,"cf.b",-0.861435526243734,1.00076511455674,3000
"489",82,"cf.delta_t",12.5329488524562,1.00407950366309,3000
"490",82,"cf.sigma",0.0561716203419952,1.00150602232531,2000
"491",82,"cf.tmax",39.045928380453,1.02565732273309,3000
"492",82,"deviance",-25.6520389432349,1.00080984534417,3000
"493",83,"cf.a",0.077965559726178,2.20367812036674,5
"494",83,"cf.b",-0.674134806493967,2.01134169180204,5
"495",83,"cf.delta_t",8.0903265484366,1.10578472586372,3000
"496",83,"cf.sigma",0.147815459171787,1.15026346889491,18
"497",83,"cf.tmax",35.8870804507644,1.16163784211541,28
"498",83,"deviance",-9.72579025679287,1.18941509129879,15
"499",84,"cf.a",0.0415552790694512,1.00355682609041,660
"500",84,"cf.b",-0.729406865088215,1.0057852989292,380
"501",84,"cf.delta_t",9.73520745599942,1.0023637764387,1100
"502",84,"cf.sigma",0.0996357064329396,1.00222761981501,1400
"503",84,"cf.tmax",35.543511043198,1.00082299360812,3000
"504",84,"deviance",-12.9453372842201,1.00109266731807,3000
"505",85,"cf.a",0.0296533595441553,1.00153412017257,3000
"506",85,"cf.b",-0.515962969676102,1.0034314278482,680
"507",85,"cf.delta_t",16.3340962852225,1.0047473464217,1000
"508",85,"cf.sigma",0.0782532873121751,1.00251499557406,990
"509",85,"cf.tmax",38.8981712580768,1.00062369500917,3000
"510",85,"deviance",-16.2416379290131,1.00204316698282,1300
"511",86,"cf.a",0.0379106343069053,1.00073166807986,3000
"512",86,"cf.b",-0.572005390276731,1.00050609508305,3000
"513",86,"cf.delta_t",13.1970194780403,1.00314820932134,830
"514",86,"cf.sigma",0.262679438033694,1.00113525793631,3000
