iteration,phosphate_concentration,population,well_plate,term,estimate,std.error,statistic,p.value,number_of_points
3,50,anc3,F05_30,days,1.3819468856456216,0.21315533570488535,6.483285446,0.007448792,5
3,50,anc4,B11_30,days,1.5522320921240451,0.19376559001055635,8.010875883790716,0.00406059,5
3,50,anc4,D04_30,days,1.455717785792311,0.3229271558960871,4.5078828435869855,0.020394227858972224,5
3,50,anc4,E02_30,days,1.4255574585035466,0.17454535793433842,8.167260793265106,0.003839597,5
3,50,anc4,F06_30,days,1.3507970115913412,0.1298727618300959,10.40092620312873,0.001896653,5
3,50,anc5,B08_28,days,1.6797423791363664,0.3168979743086799,5.300577836765169,0.013106167080824849,5
3,50,anc5,E07_28,days,1.7751158672645257,0.1339225343520135,13.254795959869297,9.279476351297011e-4,5
3,50,anc5,F05_28,days,1.6995192102707213,0.094627608,17.960077881317627,3.7646122671938835e-4,5
3,50,cc1690,B04_30,days,1.4785962780994182,0.2606498970042117,5.672729186,0.010852358209125773,5
3,50,cc1690,C05_30,days,1.7593482565941516,0.24949714459032032,7.051576720379062,0.005861794,5
3,50,cc1690,E05_30,days,1.523440506768911,0.27986387875277335,5.443505298212101,0.012174085627355963,5
4,0.5,1,C06_1,days,0.098486351,0.18027706663837853,0.5463054878253264,0.6138985290643939,6
4,0.5,15,C11_3,days,0.09595237,0.12760502434721085,0.7519482164857667,0.4939086979185513,6
4,0.5,20,B06_3,days,0.21030358600430704,0.09553755,2.201266267902635,0.092521974,6
4,0.5,20,E09_3,days,0.17922171552277932,0.1242831394644746,1.4420436778072259,0.22274836975936002,6
4,0.5,21,F04_2,days,0.6836989400664669,0.098959358,6.908886192976234,0.002302356,6
4,0.5,25,C05_1,days,0.6630109030572889,0.2615042376620118,2.535373456984721,0.064296214,6
4,0.5,25,E03_1,days,0.5617326400817492,0.14625556165218664,3.840760882773245,0.018447543128564666,6
4,0.5,28,F02_2,days,0.7374404529839022,0.14161723850418123,5.207278865009992,0.006483701,6
4,0.5,29,B10_3,days,0.4874048988990037,0.09007617,5.411030426939634,0.005650585,6
4,0.5,29,E06_3,days,0.4022014308631998,0.099562188,4.039700604188684,0.015607864569313654,6
4,0.5,29,F04_3,days,0.6229097473917364,0.054247825,11.482667684038676,3.283479675515483e-4,6
4,0.5,3,B03_3,days,0.5054999237304241,0.12639360505575123,3.999410599194888,0.016137999872601654,6
4,0.5,30,C09_3,days,0.16398264499024995,0.05643652,2.9056122854232656,0.043870493,6
4,0.5,30,E08_3,days,0.11901155799492985,0.089403512,1.3311731910487068,0.25393509083002225,6
4,0.5,anc5,B08_1,days,0.6348488440579985,0.195300789,3.250620991324795,0.031357324,6
4,0.5,cc1690,F07_3,days,0.3884729059668555,0.099740079,3.8948525981847553,0.017618049,6
4,1,22,D03_5,days,0.17546240241269592,0.38571058544511816,0.45490688882756125,0.6727719230261145,6
4,1,22,E10_5,days,-0.079062017,0.35762185969601196,-0.221077137,0.8358590739397941,6
4,1,23,C10_4,days,0.4193404693017448,0.049228207336422955,8.518296561887665,0.001041973,6
4,1,23,F10_4,days,0.4657053761712238,0.11919652702083453,3.907038131151443,0.017437404759658187,6
4,1,33,G03_4,days,0.3997137064257398,0.07691319,5.196946142088201,0.006529817,6
4,1,5,B09_6,days,0.6567668446844134,0.20793652747435762,3.1584967425475776,0.034233421572412284,6
4,1,6,C09_4,days,0.795231229,0.094264473,8.436171145156555,0.001081296,6
4,1,8,B05_4,days,1.0119156394931414,0.15888482786671412,6.368862609978222,0.0031167,6
4,1,8,D03_4,days,1.0131056354299932,0.18834791117941624,5.378905606576811,0.005772852,6
4,1,8,E10_4,days,0.8608660899144228,0.1421218991974471,6.057237447400269,0.003749652,6
4,1,8,F06_4,days,0.9308931369560994,0.12043024050496995,7.7297291199686935,0.001508432,6
4,1,anc2,B06_5,days,0.8191428000165136,0.14097028427254482,5.810748019,0.004365106,6
4,1,anc2,F10_5,days,0.7764579270138114,0.13806061258310526,5.624036519079071,0.004915287,6
4,2,10,C02_9,days,1.0022032506841958,0.11399324978494339,8.791777167,9.231781668728576e-4,6
4,2,10,D05_9,days,1.039658638748262,0.14818201135691442,7.016092096658869,0.002173344,6
4,2,15,F02_9,days,1.015863386531611,0.16794233951375057,6.048881952418172,0.003768698,6
4,2,16,B05_9,days,1.000544161076016,0.19646934706150196,5.092622213290146,0.007018606,6
4,2,20,E09_9,days,0.8543450145417387,0.1547705783726143,5.520073799071038,0.005258514,6
4,2,21,C09_8,days,1.1806400882567598,0.17336173499364615,6.810269222905685,0.002429468,6
4,2,21,F04_8,days,1.1483185080755176,0.11156899419587163,10.292451915982305,5.02605793349408e-4,6
4,2,24,B11_7,days,1.0785346938302922,0.074890345,14.401518553276498,1.351094684457033e-4,6
4,2,24,E06_7,days,1.0735331882692862,0.12652953773033798,8.484447248651295,0.001057962,6
4,2,25,C05_7,days,1.3835194736994987,0.1291194065830515,10.71503897293393,4.299026845610192e-4,6
4,2,29,F04_9,days,1.1092679660274156,0.093385556,11.87836764895406,2.876588775580011e-4,6
4,2,30,C03_9,days,1.022400508042306,0.073497142,13.910751830786777,1.5485776470679246e-4,6
4,2,5,B09_9,days,0.9490309313462055,0.1400416654454393,6.776775528394092,0.002474598,6
4,2,5,C04_9,days,1.2170479364046347,0.17727368015621248,6.865361712647808,0.002357421,6
4,2,5,D06_9,days,1.0779909600970203,0.1357950485001305,7.938367209,0.001363403,6
4,2,5,E10_9,days,0.917081673,0.057251069758465126,16.018594525420106,8.880829665797037e-5,6
4,2,6,E09_7,days,1.0299777078470558,0.095238795,10.814686418720727,4.147030466167849e-4,6
4,2,6,F04_7,days,1.1103844275376809,0.084680429,13.112645342134208,1.953151982645647e-4,6
4,2,anc2,F10_8,days,0.8947711086160539,0.13943581109689301,6.417082538389535,0.003030883,6
4,2,anc4,E02_9,days,0.9986499639016447,0.10595843702587503,9.424921619575935,7.065282045195898e-4,6
4,2,cc1690,E05_9,days,1.1092211532836096,0.13431473608464362,8.258372727,0.001172924,6
4,2,cc1690,F07_9,days,1.2088050517582996,0.13499975523425659,8.954127729052072,8.605629249125688e-4,6
4,4,1,F11_10,days,1.1059862339451312,0.10422225628030699,10.611804747064468,4.463866608012065e-4,6
4,4,10,C02_12,days,1.3990594024915028,0.22440774990985174,6.234452255118319,0.003372187,6
4,4,10,D11_12,days,1.2367440956826077,0.17903592389578374,6.9077985511025854,0.002303713,6
4,4,11,B07_10,days,1.2863321208513876,0.085610735,15.025360121693893,1.1432329685468148e-4,6
4,4,11,D11_10,days,1.3059106903127389,0.1611924930072303,8.101560227461475,0.001261838,6
4,4,11,G02_10,days,1.3183215706797355,0.12507298422750424,10.540418291145478,0.000458246,6
4,4,15,C11_12,days,1.3567887563408216,0.2024772236848097,6.700945082,0.002580652,6
4,4,16,B05_12,days,1.357328208834821,0.17499960534039355,7.756178685058563,0.001489025,6
4,4,16,C08_12,days,1.2779254867825702,0.16957356936768478,7.536112446932437,0.001660455,6
4,4,16,E04_12,days,1.3323536839294499,0.10318368093751522,12.912445764910066,2.0746684470015188e-4,6
4,4,16,E11_12,days,1.3713229989563835,0.16312925836195422,8.406358324229407,0.001096025,6
4,4,17,B08_11,days,1.5574620261009904,0.2647196780486054,5.883438804330305,0.004171497,6
4,4,17,C11_11,days,1.575237687947332,0.2614711125212594,6.024519009989122,0.003824916,6
4,4,17,E07_11,days,1.4495407720811497,0.21091913489089775,6.872495342022687,0.002348285,6
4,4,17,F05_11,days,1.5462821682696541,0.13598433642629634,11.371031465140405,3.411026876957296e-4,6
4,4,18,B11_11,days,1.237047357612714,0.2633833487188857,4.696756129914041,0.00933083,6
4,4,18,D02_11,days,1.3190040270574794,0.1594467332589543,8.272380374926282,0.001165365,6
4,4,18,E06_11,days,1.1697447000084504,0.19924824456983686,5.870790493205338,0.004204417,6
4,4,19,B03_10,days,1.248267428123412,0.1713161028932935,7.286340321,0.001885626,6
4,4,19,D04_10,days,1.1840864035202001,0.13508759305558227,8.765323127,9.339094527319582e-4,6
4,4,2,B10_11,days,1.2525934647852908,0.1809098063574443,6.923856091639377,0.002283785,6
4,4,20,B06_12,days,1.245211389,0.13467867566619326,9.245794725926014,7.607500920600698e-4,6
4,4,20,D03_12,days,1.1009927020589276,0.18547315603993733,5.936129656530212,0.004037716,6
4,4,22,D03_11,days,0.012348476129217264,0.12100679118806669,0.10204779424342782,0.9236297486182398,6
4,4,22,E10_11,days,-0.030857671,0.18490253900502043,-0.166886142,0.875556365,6
4,4,24,B11_10,days,1.3316060929019846,0.11460010112953227,11.619589160718741,3.135035963366218e-4,6
4,4,24,E11_10,days,1.1195682000238323,0.11753884512520123,9.525091035,6.782940184465455e-4,6
4,4,25,E03_10,days,1.2915723747392978,0.1986048679656514,6.503226169,0.002884691,6
4,4,25,F02_10,days,1.3168014665527334,0.148117665,8.890239193203621,8.84555337875448e-4,6
4,4,26,F11_11,days,1.2050859061609789,0.12325256682254293,9.777369650208115,6.13151402997448e-4,6
4,4,27,D11_11,days,1.2321711787969807,0.14957293601352858,8.237928676385232,0.001184066,6
4,4,27,G02_11,days,1.1883556156785406,0.15035244738491177,7.903799614490312,0.001386199,6
4,4,29,D02_12,days,1.598085215,0.15684470014181748,10.188965351792229,5.226900003639399e-4,6
4,4,29,E06_12,days,1.3654684017077747,0.15719979574342863,8.686197048,9.669435568524494e-4,6
4,4,30,C03_12,days,1.5270335348628947,0.14217093158588023,10.740828085103105,4.259034630829374e-4,6
4,4,30,C09_12,days,1.243850379495604,0.13417015797572684,9.270693261914717,7.529117364013639e-4,6
4,4,30,E03_12,days,1.4161409009223112,0.1669762642010435,8.481091056254815,0.001059564,6
4,4,30,E08_12,days,1.167185084102019,0.056941062,20.498126539819534,3.345300133359504e-5,6
4,4,31,F08_11,days,1.0801306027639008,0.140143274,7.707331009847676,0.001525113,6
4,4,4,B03_11,days,1.3869193473609291,0.2092663573928121,6.627531365481526,0.002688711,6
4,4,4,D10_11,days,1.323732957924638,0.18730683891594585,7.067189674364557,0.002114995,6
4,4,5,B09_12,days,1.1958502056973699,0.21860984529434754,5.470248625295057,0.00543339,6
4,4,5,C04_12,days,1.3245114247849237,0.16038865342265937,8.258136698077667,0.001173052,6
4,4,5,D06_12,days,1.1610894115178803,0.16075858252489647,7.222565621577709,0.001949062,6
4,4,6,C02_10,days,1.3495254103226977,0.081419895,16.574885254945894,7.760382734693224e-5,6
4,4,7,C07_12,days,1.3099459507848015,0.14890705907696797,8.797070863562679,9.210491223672167e-4,6
4,4,anc2,B06_11,days,1.3368205618603892,0.12423889218595591,10.760081149624938,4.22947925411601e-4,6
4,4,anc2,F10_11,days,1.2642988128136659,0.14733672084784882,8.581016365358623,0.001013129,6
4,4,anc3,B07_12,days,1.2456586895625252,0.21846069797540815,5.701980727456741,0.004675834,6
4,4,anc4,B11_12,days,1.3047323761792173,0.18325566440704405,7.119738319690737,0.002056992,6
4,4,anc4,D04_12,days,1.2169150773514845,0.15866628398250798,7.6696513386904694,0.001553691,6
4,4,anc4,E02_12,days,1.2026595423922268,0.13681384264113003,8.790481425,9.237002238384528e-4,6
4,4,anc4,F06_12,days,1.1543371646825331,0.1324001584772736,8.718548209900174,9.532651389697428e-4,6
4,4,anc5,E07_10,days,1.3538543228677655,0.23794036266064178,5.689889297170973,0.004712028,6
4,4,cc1690,B04_12,days,1.5325705332252233,0.2788199683491945,5.496631185704139,0.005339921,6
4,4,cc1690,E05_12,days,1.3453416349627803,0.16978449509621138,7.923819157929696,0.00137294,6
4,4,cc1690,F07_12,days,1.2621644702003731,0.10162264457015563,12.42011045411274,2.4160710344647433e-4,6
4,6,11,B07_13,days,1.4198949219067436,0.1571771417604804,9.033724026,8.317894659016694e-4,6
4,6,14,B04_13,days,1.4607249707241658,0.18879432035284308,7.737123489701255,0.001502975,6
4,6,14,F08_13,days,1.3583244505723604,0.14414297453794647,9.423452339085548,7.069530852462451e-4,6
4,6,15,F02_15,days,1.3545200225133598,0.24890512885051794,5.441912863622943,0.005536019,6
4,6,16,C08_15,days,1.385369052304085,0.23767565665802015,5.828821814500862,0.004315955,6
4,6,16,E04_15,days,1.4790429817673334,0.1602557568256753,9.229265837708548,7.660095287476551e-4,6
4,6,16,E11_15,days,1.431025725,0.24606092097698834,5.8157374965457835,0.004351469,6
4,6,17,C11_14,days,1.719685551527501,0.21511213109473507,7.994368066439517,0.001327448,6
4,6,17,E07_14,days,1.5083883730699814,0.10371754566262087,14.543232424498017,1.2999930330809126e-4,6
4,6,17,F05_14,days,1.436674357464645,0.11710862906105078,12.267877858220691,2.5355755328224273e-4,6
4,6,18,D02_14,days,1.432769106494047,0.20267487204855583,7.069298191789614,0.002112629,6
4,6,18,E11_14,days,1.3662500318614144,0.14578272100096368,9.371824194805521,7.220860784959089e-4,6
4,6,19,F03_13,days,1.3545230206511065,0.065209518,20.77186062004006,3.173722677994781e-5,6
4,6,20,D03_15,days,1.3381904091093162,0.18934426887105468,7.067498885,0.002114648,6
4,6,21,C02_14,days,1.5423045039288186,0.20659413337884305,7.465383835951478,0.001720677,6
4,6,21,C09_14,days,1.5663983591952413,0.18996172081068952,8.245863179752249,0.001179726,6
4,6,21,E09_14,days,1.4679645004787771,0.1670733963895831,8.786344996876496,9.253692483692552e-4,6
4,6,24,E06_13,days,1.3183754579188156,0.16159851361504304,8.158339012074238,0.001228711,6
4,6,25,B02_13,days,1.5119572688969418,0.13405795907985044,11.278384955841062,3.521585639565531e-4,6
4,6,25,C05_13,days,1.4217298286094608,0.15345967658154983,9.2645173,7.548466234289406e-4,6
4,6,25,F02_13,days,1.387301613922736,0.10215150119916232,13.580824536469098,1.7018045436092093e-4,6
4,6,26,E02_14,days,1.3015479705400024,0.15279940622793126,8.518017200920795,0.001042103,6
4,6,26,F11_14,days,1.3800423647711164,0.13260074808758576,10.407500596147221,4.8139022727100296e-4,6
4,6,28,B02_14,days,1.9263145139288427,0.2396150895831088,8.039203696563167,0.001299503,6
4,6,28,F02_14,days,1.7342011925897998,0.2616819087062647,6.627134451760757,0.00268931,6
4,6,35,C04_14,days,1.540813423862072,0.17565488161628826,8.771822392206118,9.312587115644156e-4,6
4,6,35,D07_14,days,1.5011634133852099,0.15200503358280942,9.875748045984311,5.898659844694676e-4,6
4,6,35,D08_14,days,1.4473975513118258,0.14254813686879264,10.153745837057638,5.297518608435662e-4,6
4,6,35,F07_14,days,1.4624392092422376,0.15793628561165224,9.25967838,7.563669357277555e-4,6
4,6,4,B03_14,days,1.4691867463693455,0.16716254847096182,8.788970734222572,9.243093458456158e-4,6
4,6,4,D04_14,days,1.3196009046768034,0.19013079808419772,6.9404900098953455,0.002263365,6
4,6,4,F03_14,days,1.3161072872162272,0.1284102107325249,10.24924170522268,5.108731644489005e-4,6
4,6,5,B09_15,days,1.436927758359767,0.17113011802975847,8.396697056621525,0.001100851,6
4,6,5,E10_15,days,1.2999799088204593,0.073412938,17.70777666629145,5.974720709449091e-5,6
4,6,6,C02_13,days,1.514894264756774,0.20902652016543966,7.247378292274924,0.001924072,6
4,6,6,C09_13,days,1.5384337073422474,0.18710401158761883,8.222344856683177,0.001192648,6
4,6,6,E09_13,days,1.4842695454939088,0.061042901,24.315187048906456,1.6973035117717136e-5,6
4,6,anc4,E02_15,days,1.301564275439834,0.15053566806924035,8.646218481862828,9.841846275927498e-4,6
4,6,anc4,F06_15,days,1.2550792003812818,0.11668365270141427,10.756255664989734,4.235331412453508e-4,6
4,6,cc1690,C05_15,days,1.4364544344903454,0.17740657655692724,8.096962707746112,0.001264569,6
4,6,cc1690,E05_15,days,1.4106972737147545,0.14931381350199832,9.44786849,6.999334507231879e-4,6
4,8,1,C06_16,days,1.4877802192381637,0.16228467288762782,9.167718631,7.85994661855905e-4,6
4,8,1,F11_16,days,1.493405381488077,0.21339762298638643,6.998228755262883,0.00219421,6
4,8,11,D11_16,days,1.5199102583209527,0.1196334134982938,12.704730341432827,2.2108615316543019e-4,6
4,8,14,F08_16,days,1.6745277574806363,0.069867982,23.967026402117554,1.7975086058994542e-5,6
4,8,16,B05_18,days,1.4235040279970146,0.17767043171747074,8.012048005042576,0.00131634,6
4,8,16,E11_18,days,1.3759794263867133,0.14719777215667668,9.347827798114544,7.292565324545189e-4,6
4,8,17,B08_17,days,1.461295293704047,0.15300898628000661,9.550388700895482,6.713861123342621e-4,6
4,8,17,C11_17,days,1.5417249314902894,0.17556368821211213,8.781570649322495,9.273003192396399e-4,6
4,8,17,E07_17,days,1.4921952585409575,0.17041875568337264,8.756050662131125,9.377074578348086e-4,6
4,8,18,D02_17,days,1.6065377758088664,0.23761124879686854,6.761202526999382,0.002495933,6
4,8,18,E11_17,days,1.3992033628359815,0.1862323626695123,7.513212756254432,0.001679664,6
4,8,19,D10_16,days,1.5864755447873027,0.15642816198193735,10.14187934376223,5.32157869130603e-4,6
4,8,2,B10_17,days,1.4490060404538039,0.21805729667785367,6.645070183523777,0.002662396,6
4,8,2,F09_17,days,1.3780374932712967,0.10756061190431775,12.811729766814192,2.1393595228221896e-4,6
4,8,21,E09_17,days,1.6163352694846838,0.1875092938547946,8.620027499737471,9.956864659008912e-4,6
4,8,21,F04_17,days,1.5085197413307416,0.19701568099407618,7.656851138545157,0.001563549,6
4,8,22,B05_17,days,1.4848488429504338,0.15016539238830492,9.888089521391453,5.87022925453248e-4,6
4,8,22,E10_17,days,1.5144050581756123,0.13117228175983592,11.545160592299105,3.2146672353952264e-4,6
4,8,22,F06_17,days,1.4967448046607001,0.10450431026924152,14.322326043820922,1.380742635221264e-4,6
4,8,23,C10_16,days,1.6676883244063334,0.12411326871423053,13.436825423123517,1.7745826299271294e-4,6
4,8,23,E05_16,days,1.4087207030195927,0.24781662142558233,5.684528724973446,0.004728184,6
4,8,23,F10_16,days,1.5750718998220046,0.096189702,16.374641570388476,8.142210616054235e-5,6
4,8,24,B11_16,days,1.6087089294670467,0.11927580353016684,13.48730322374376,1.7486374203895587e-4,6
4,8,24,D02_16,days,1.7035253147986158,0.10739529808727334,15.862196438192935,9.23161315024381e-5,6
4,8,24,E06_16,days,1.5412492204648542,0.087037426,17.70789057065346,5.9745685979971657e-5,6
4,8,28,B02_17,days,1.3472690707314219,0.15107551294506835,8.917852036162168,8.740852862780622e-4,6
4,8,28,E03_17,days,1.5426414278295228,0.14377677576599837,10.729420100087824,4.2766681716163013e-4,6
4,8,29,B10_18,days,1.4001375215739795,0.1663662875365457,8.415993061,0.001091238,6
4,8,29,D02_18,days,1.3756270289317845,0.13885201973883834,9.907144537898338,5.826666253598253e-4,6
4,8,3,B03_18,days,1.5192266194425077,0.14838562753242776,10.238367722712905,5.129802225395382e-4,6
4,8,3,C10_18,days,1.484972965782588,0.16251695010548123,9.137342073050043,7.960965990901526e-4,6
4,8,3,D09_18,days,1.4086783714101492,0.1817270056000963,7.751618240549509,0.001492349,6
4,8,3,F09_18,days,1.4457478166701956,0.099328227,14.555256520998531,1.2957689079719936e-4,6
4,8,30,C03_18,days,1.5547363701574273,0.19092404322949677,8.143219386405853,0.001237426,6
4,8,30,C09_18,days,1.4890495098265188,0.20954792693460153,7.106009262936975,0.002071954,6
4,8,30,E03_18,days,1.3559569204055721,0.1322005136953876,10.25682035948761,5.094109990675672e-4,6
4,8,31,B04_17,days,1.3389971359249484,0.12506245186917123,10.706627896002578,4.3121710885816187e-4,6
4,8,32,C04_16,days,1.4872786567135219,0.2658071290884768,5.595330199809896,0.005007245,6
4,8,32,D07_16,days,1.5159288126006512,0.283121922,5.354332154106171,0.005868568,6
4,8,32,D08_16,days,1.4719276319586028,0.19059937576658745,7.722625669882364,0.001513698,6
4,8,35,C04_17,days,1.4278967003463219,0.1777846054794496,8.031610478846407,0.001304184,6
4,8,35,D07_17,days,1.3954847024139625,0.19683291481439885,7.089691801443968,0.002089913,6
4,8,4,B03_17,days,1.4012421539691238,0.11710779873437786,11.965404260969844,2.795663933244201e-4,6
4,8,4,D04_17,days,1.5727539950164986,0.20531806547489614,7.660085786307958,0.001561051,6
4,8,4,F03_17,days,1.5002736687152747,0.12169304079455355,12.328343995020136,2.487247170925197e-4,6
4,8,5,B09_18,days,1.4722133828082256,0.16894713921368307,8.714047421342727,9.551536955685851e-4,6
4,8,5,C04_18,days,1.5140691908744213,0.19336828889288563,7.829976670648021,0.001436483,6
4,8,5,E10_18,days,1.4629592944849652,0.1950190980966289,7.501620655429818,0.001689492,6
4,8,6,C09_16,days,1.6034727746609607,0.17289289453326395,9.274370580639788,7.517625791774326e-4,6
4,8,7,F03_18,days,1.4862567650541552,0.22379583090664248,6.641128027421361,0.002668283,6
4,8,8,E10_16,days,1.645443958806158,0.24287174328765812,6.774950171363857,0.002477087,6
4,8,8,F06_16,days,1.5139264669675152,0.1959924025889839,7.724414043448275,0.00151237,6
4,8,anc2,B06_17,days,1.419339356336195,0.1687856091451428,8.40912542,0.001094647,6
4,8,anc2,C10_17,days,1.4648982225602458,0.17420937842195874,8.408836744782269,0.001094791,6
4,8,anc3,B07_18,days,1.3983335294494388,0.13147614245153072,10.63564463769494,4.425112248146407e-4,6
4,8,anc3,C06_18,days,1.3547341777318176,0.1594463668694197,8.496488219397884,0.00105224,6
4,8,anc3,D07_18,days,1.352476991157922,0.13138776704958247,10.293781693142947,5.023540144786675e-4,6
4,8,anc3,F05_18,days,1.3448881670202293,0.1593160167245575,8.441638165,0.001078622,6
4,8,anc5,C11_16,days,1.548982023730819,0.2216177921712809,6.989429903,0.002204578,6
4,8,anc5,E07_16,days,1.5112124675792562,0.16223117419739255,9.31517925,7.391548151116383e-4,6
4,8,cc1690,B04_18,days,1.3840386358445456,0.17373412732674876,7.966417751,0.001345245,6
4,10,1,B09_19,days,1.5546982471790713,0.1407937997225252,11.042377222882347,3.824032633964983e-4,6
4,10,1,C06_19,days,1.4534530721430583,0.22102851037188356,6.575862406608103,0.002768116,6
4,10,16,B05_21,days,1.3059145168171133,0.11407966478248178,11.447390902726873,3.323133251889127e-4,6
4,10,17,B08_20,days,1.550986046048727,0.17409488039348944,8.908855002187236,8.77479763879492e-4,6
4,10,17,C11_20,days,1.557937553602354,0.24923450203990857,6.250890389777937,0.003339594,6
4,10,2,B10_20,days,1.4733523487365328,0.18674091851997593,7.889820615715384,0.001395552,6
4,10,2,C08_20,days,1.4108024069141223,0.164051898,8.599732279234619,0.001004714,6
4,10,2,E04_20,days,1.4303209830180434,0.16095425773894825,8.886506036627384,8.859827548775126e-4,6
4,10,22,D03_20,days,1.4873275981836547,0.15466767481108973,9.616279549041314,6.537992079296882e-4,6
4,10,23,B06_19,days,1.509592940613278,0.16816604181399963,8.976800097863789,8.522430204573758e-4,6
4,10,23,E05_19,days,1.571691315482625,0.15331300553400506,10.251519823828785,5.104330949483217e-4,6
4,10,23,F10_19,days,1.5902298122689196,0.12207005434597108,13.027190171980168,2.003906743546528e-4,6
4,10,24,E06_19,days,1.5416491954946467,0.18976205446196404,8.124117331390167,0.001248547,6
4,10,27,D11_20,days,1.6835449086103331,0.21386592124355186,7.871964354213786,0.001407612,6
4,10,27,G02_20,days,1.5189011204071818,0.16922240757834786,8.975768293001916,8.526194821355538e-4,6
4,10,28,E03_20,days,1.4278917350622482,0.14973857005922742,9.535898028794195,6.753322667177097e-4,6
4,10,29,B10_21,days,1.5707166675862696,0.15332675781168167,10.244243666297622,5.11840299731704e-4,6
4,10,29,E06_21,days,1.4187503507474404,0.16454845748522165,8.622082348,9.947780733845454e-4,6
4,10,3,B03_21,days,1.5373087421952194,0.1862740687809337,8.252940155632508,0.001175872,6
4,10,3,C10_21,days,1.5263990565917012,0.13174813096664054,11.585735944733782,3.170947736268061e-4,6
4,10,3,D09_21,days,1.4212275951972473,0.18235225422523868,7.793858108503386,0.001461907,6
4,10,3,F09_21,days,1.3793565566649915,0.1245162972232108,11.07771904100493,3.7767409353333856e-4,6
4,10,35,C04_20,days,1.3590095232785342,0.18540252353051906,7.3300486821843505,0.001843618,6
4,10,35,D08_20,days,1.4267786514096181,0.1325955318501481,10.760382582288534,4.229018555076772e-4,6
4,10,4,F03_20,days,1.4493670415239288,0.20168653784334936,7.186235913522682,0.001986377,6
4,10,6,C02_19,days,1.6047658857087594,0.20064078720330678,7.998203695655712,0.001325028,6
4,10,6,C09_19,days,1.5621614413864184,0.18749153145834035,8.331904002467027,0.001133907,6
4,10,6,E09_19,days,1.6477552371985704,0.12006833888797608,13.723478249631889,1.6333360830278178e-4,6
4,10,7,B08_21,days,1.4353594153669986,0.20841269811342253,6.887101545923302,0.002329716,6
4,10,7,C07_21,days,1.4238139,0.15276302913865347,9.320408921006162,7.37558139674919e-4,6
4,10,7,D10_21,days,1.3524662299690655,0.17809448795049937,7.594093705724222,0.00161302,6
4,10,8,B05_19,days,1.616587223488994,0.19907708212882372,8.120408467926472,0.00125072,6
4,10,8,D03_19,days,1.5544065982388098,0.254247855,6.113745180229938,0.003623899,6
4,10,8,E10_19,days,1.6165653399103832,0.2511188750002828,6.437450549699073,0.002995509,6
4,10,8,F06_19,days,1.6308166673799744,0.2251112313246428,7.244492679390581,0.001926958,6
4,10,anc2,B06_20,days,1.4607859239941892,0.076383887,19.124267939635025,4.40490799391057e-5,6
4,10,anc2,C10_20,days,1.4420337304526727,0.15069019222559332,9.569526119482624,6.662182878910116e-4,6
4,10,anc3,C06_21,days,1.3120279548274751,0.15047394608703624,8.719303168,9.52948807568294e-4,6
4,10,anc5,C11_19,days,1.4713180902811276,0.20732165707169553,7.096789168399901,0.002082078,6
4,10,cc1690,B04_21,days,1.324290829137186,0.092088415,14.380645225398794,1.3588315811108168e-4,6
4,20,1,B09_22,days,1.465647061106851,0.10498072537452345,13.96110625,1.526728169432372e-4,6
4,20,1,E02_22,days,1.453291102214584,0.13461901335184434,10.795585749958056,4.175641586188215e-4,6
4,20,10,C02_24,days,1.4705313583550597,0.15403439122778614,9.546772942286875,6.723680841289224e-4,6
4,20,10,D11_24,days,1.3042386533378365,0.18314869085752883,7.121201070186204,0.002055405,6
4,20,10,F08_24,days,1.2039429096498728,0.15638818239405372,7.698426385033872,0.001531807,6
4,20,14,B04_22,days,1.4939096068242461,0.10914096134887181,13.687891222150103,1.6500903621295923e-4,6
4,20,15,B02_24,days,1.4048960894665727,0.15623898975083308,8.991968597000492,8.46732392179413e-4,6
4,20,15,C11_24,days,1.4287723026492045,0.22261189327330186,6.418220884969038,0.003028893,6
4,20,15,E07_24,days,1.5910946116037543,0.16411421834726123,9.695044266286796,6.335198105968179e-4,6
4,20,16,B05_24,days,1.4962139441388078,0.2296767804542747,6.514432765817537,0.002866316,6
4,20,16,C08_24,days,1.4709802467833568,0.16092836974713287,9.140589997243566,7.950088211950651e-4,6
4,20,16,E04_24,days,1.4571808094245187,0.15971119973166611,9.123848620965571,8.006355683295681e-4,6
4,20,16,E11_24,days,1.511312606130064,0.20543580266517977,7.356617427553308,0.001818647,6
4,20,17,B08_23,days,1.5759467661625892,0.19157685772187807,8.226185484524816,0.001190526,6
4,20,17,C11_23,days,1.495837231780032,0.24613514834585876,6.077300384901324,0.003704399,6
4,20,17,E07_23,days,1.5780492997709836,0.18343293943082084,8.602867646,0.001003313,6
4,20,17,F05_23,days,1.5797898241310278,0.19544999698620058,8.082833709342887,0.001273006,6
4,20,19,D10_22,days,1.4565201719180751,0.14457715582238276,10.074345173226762,5.461123067707194e-4,6
4,20,2,B10_23,days,1.4469155201086479,0.24323898195855342,5.948534682,0.00400699,6
4,20,20,B06_24,days,1.4622898494490513,0.12461884190284864,11.734099170886495,3.0172529063087785e-4,6
4,20,20,D03_24,days,1.4339918128431497,0.14715263864623956,9.744927620975384,6.210795203176016e-4,6
4,20,20,D08_24,days,1.2905438253885533,0.15786214174983249,8.175131866,0.00121912,6
