"","population","population.number","nitrate.lvl","well.ID","r.exp"
"467","21",12,100,"E09_20",1.42619079836017
"468","21",12,100,"F04_20",1.5571905121137
"469","21",12,400,"C02_23",1.78322080916323
"470","21",12,400,"C09_23",1.64809590521722
"471","21",12,400,"E09_23",1.70046405264915
"472","21",12,400,"F04_23",1.70951928538859
"473","21",12,600,"C02_26",1.64780556903129
"474","21",12,600,"C09_26",1.71532364481545
"475","21",12,600,"E09_26",1.61738071429595
"476","21",12,600,"F04_26",1.72713492354591
"477","21",12,1000,"C02_29",1.56000150632615
"478","21",12,1000,"C09_29",1.53141152337564
"479","21",12,1000,"E09_29",1.5175949878574
"480","21",12,1000,"F04_29",1.53122400782728
"481","22",13,5,"B05_2",0.669606554330322
"482","22",13,5,"D03_2",0.828996920770638
"483","22",13,5,"E10_2",0.713668681360101
"484","22",13,5,"F06_2",0.749233075293116
"485","22",13,10,"B05_5",0.916624045536946
"486","22",13,10,"D03_5",0.721550738789256
"487","22",13,10,"E10_5",1.0502733114203
"488","22",13,10,"F06_5",1.17093531807998
"489","22",13,20,"B05_8",0.974015557555834
"490","22",13,20,"D03_8",0.97593803858288
"491","22",13,20,"E10_8",0.889338695849559
"492","22",13,20,"F06_8",1.10510499836438
"493","22",13,40,"B05_11",1.18715300626368
"494","22",13,40,"D03_11",1.16220830247371
"495","22",13,40,"E10_11",1.13979128359881
"496","22",13,40,"F06_11",1.30524454466164
"497","22",13,60,"B05_14",1.31652158062305
"498","22",13,60,"D03_14",1.31982128998938
"499","22",13,60,"E10_14",1.18984936188104
"500","22",13,60,"F06_14",1.06338731510354
"501","22",13,80,"B05_17",1.56704950806739
"502","22",13,80,"D03_17",1.49705496663974
"503","22",13,80,"E10_17",1.40822484818684
"504","22",13,80,"F06_17",1.72311469888243
"505","22",13,100,"B05_20",1.45264308126219
"506","22",13,100,"D03_20",1.67317831688473
"507","22",13,100,"E10_20",1.50717702394842
"508","22",13,100,"F06_20",1.6213446523971
"509","22",13,400,"B05_23",1.69901998217082
"510","22",13,400,"D03_23",1.76792212170595
"511","22",13,400,"E10_23",1.73871239443665
"512","22",13,400,"F06_23",1.63591526389135
"513","22",13,600,"B05_26",1.88321559377428
"514","22",13,600,"D03_26",1.87641824500088
"515","22",13,600,"E10_26",1.4780451765584
"516","22",13,600,"F06_26",1.3540977861911
"517","22",13,1000,"B05_29",1.70694713697249
"518","22",13,1000,"D03_29",1.74817890456469
"519","22",13,1000,"E10_29",1.53750824486361
"520","22",13,1000,"F06_29",1.60451728041558
"521","23",14,5,"B06_1",0.841508726791257
"522","23",14,5,"C10_1",0.807108997710356
"523","23",14,5,"E05_1",0.765424635583677
"524","23",14,5,"F10_1",1.06544054512283
"525","23",14,10,"B06_4",0.921480619565395
"526","23",14,10,"C10_4",1.28046716768326
"527","23",14,10,"E05_4",1.00605745237091
"528","23",14,10,"F10_4",1.17894205301969
"529","23",14,20,"B06_7",1.19657110222924
"530","23",14,20,"C10_7",1.1617245030811
"531","23",14,20,"E05_7",1.30652288068275
"532","23",14,20,"F10_7",1.02461722928723
"533","23",14,40,"B06_10",1.24745730429405
"534","23",14,40,"C10_10",1.09512803185844
"535","23",14,40,"E05_10",1.29015329312775
"536","23",14,40,"F10_10",1.51823770101717
"537","23",14,60,"B06_13",1.40441584455414
"538","23",14,60,"C10_13",1.43333508747427
"539","23",14,60,"E05_13",1.34455866900762
"540","23",14,60,"F10_13",1.46210117323481
"541","23",14,80,"B06_16",1.60270957565418
"542","23",14,80,"C10_16",1.69184541347546
"543","23",14,80,"E05_16",1.64286318619337
"544","23",14,80,"F10_16",1.76383747112213
"545","23",14,100,"B06_19",1.51353427287758
"546","23",14,100,"C10_19",1.70757541944348
"547","23",14,100,"E05_19",1.75955985997829
"548","23",14,100,"F10_19",1.40873628507292
"549","23",14,400,"B06_22",1.97435858329046
"550","23",14,400,"C10_22",1.71979028892591
"551","23",14,400,"E05_22",1.54848827651627
"552","23",14,400,"F10_22",1.74405593256568
"553","23",14,600,"B06_25",1.19782169712883
"554","23",14,600,"C10_25",1.34263944656965
"555","23",14,600,"E05_25",1.26581704205293
"556","23",14,600,"F10_25",1.19517121021004
"557","23",14,1000,"B06_28",1.46721404008366
"558","23",14,1000,"C10_28",1.97761976651562
"559","23",14,1000,"E05_28",1.42333074953847
"560","23",14,1000,"F10_28",1.66872525409143
"561","24",15,5,"B11_1",0.663583142240859
"562","24",15,5,"D02_1",0.579426551525379
"563","24",15,5,"E06_1",0.657741280726055
"564","24",15,5,"E11_1",0.502468929222868
"565","24",15,10,"B11_4",0.655179218361221
"566","24",15,10,"D02_4",0.735583128639491
"567","24",15,10,"E06_4",0.753251487159507
"568","24",15,10,"E11_4",0.862180341555175
"569","24",15,20,"B11_7",0.819483147235489
"570","24",15,20,"D02_7",0.763783376643766
"571","24",15,20,"E06_7",0.694247001842606
"572","24",15,20,"E11_7",0.703251973223161
"573","24",15,40,"B11_10",1.09952893399614
"574","24",15,40,"D02_10",0.71936303989363
"575","24",15,40,"E06_10",0.849942394464353
"576","24",15,40,"E11_10",0.875170693832127
"577","24",15,60,"B11_13",1.0925687010301
"578","24",15,60,"D02_13",0.956651936771129
"579","24",15,60,"E06_13",0.848512453946953
"580","24",15,60,"E11_13",1.22530718204427
"581","24",15,80,"B11_16",1.48679318584797
"582","24",15,80,"D02_16",1.5525194300134
"583","24",15,80,"E06_16",1.70822487634543
"584","24",15,80,"E11_16",1.66965222946808
"585","24",15,100,"B11_19",1.63290089913965
"586","24",15,100,"D02_19",1.68650738965948
"587","24",15,100,"E06_19",1.69030352934752
"588","24",15,100,"E11_19",1.51391595470688
"589","24",15,400,"B11_22",1.95078071577743
"590","24",15,400,"D02_22",1.52223540444561
"591","24",15,400,"E06_22",1.57414026484968
"592","24",15,400,"E11_22",1.71468788181997
"593","24",15,600,"B11_25",1.4650809989506
"594","24",15,600,"D02_25",1.80138362894472
"595","24",15,600,"E06_25",1.32632259680309
"596","24",15,600,"E11_25",1.40814220252718
"597","24",15,1000,"B11_28",1.65392144419775
"598","24",15,1000,"D02_28",1.37964095436586
