population,population.number,temperature,well.ID,r.log,r.log.cln,r.exp.ln,r.exp.log,r.40.ln.early,r.40.ln.full
3,21,16,D09_26,1.1402216390221078,1.1402217365870904,1.179282116154108,1.6962766233844235,NA,0.5454950381846095
3,21,16,F09_26,1.0230473629609185,1.0230471222135125,1.1162700333099844,1.4676140750999953,NA,0.5218745769474644
3,21,22,B03_41,0.6246635097788139,0.6246614438537125,2.5245778649126103,5.8975022251620155,NA,0.6229242285330537
3,21,22,C10_41,0.7152575827616474,0.71525809891703,2.4286807332591995,4.679689144448484,NA,0.6123544626969026
3,21,22,D09_41,0.7535718585812959,0.7535714143475044,2.596849322462523,4.1453264111746,NA,0.6447277123951434
3,21,22,F09_41,0.6968178556462244,0.6968194431917785,2.3392513380996944,3.5188186623967495,NA,0.6256024632838665
3,21,28,B03_56,3.162835571282186,3.182027580378637,3.2652955363048033,3.9854219511964915,NA,0.45351638330370053
3,21,28,C10_56,2.3739180716351025,2.3476708669916095,3.8234137101217907,3.566096748177097,NA,0.4436497961672107
3,21,28,D09_56,2.345836630108013,2.0098206527087954,3.3921228307927467,3.7181257724028214,NA,0.4430292858672406
3,21,28,F09_56,1.9911677524948954,2.1439354627999325,3.354696018149216,3.658297045188665,NA,0.4277448153319047
3,21,34,B03_71,2.2817508046347115,2.2817669936681098,4.294998193157843,6.669443608427555,NA,0.649651336629749
3,21,34,C10_71,1.3294189453478942,1.3294135674849614,4.115473517622763,4.764619708802199,NA,0.6228335641119982
3,21,34,D09_71,1.2814875785842892,1.2814875404311235,4.119364619495319,4.753294247789078,NA,0.6965993734719245
3,21,34,F09_71,1.2889449249891591,1.288948282990047,4.130481485755608,4.736702176994347,NA,0.706183526163812
3,21,40,B03_86,-5.900575862384613,-4.657364356029834,-0.8907596431856291,NA,3.0203307338841667,-0.7829559138959435
3,21,40,C10_86,-5.807107384209088,-5.2174319420440005,-0.40797130288573435,NA,2.897705143095273,-0.7426558862583954
3,21,40,D09_86,-6.604386024369939,-4.766926272497379,-1.5352133677096518,NA,2.6993296591832294,-0.8406116020089207
3,21,40,F09_86,-6.139617683690783,-4.588422086710404,-0.30670823954703474,NA,2.7751029690409355,-0.6611387130993931
30,22,10,C03_11,1.2382732826710368,1.242962400541355,0.559874927399757,0.8135936181238156,NA,0.4674059636021268
30,22,10,C09_11,0.7596680928552089,0.7596681056032702,0.43677547170237113,0.5787099178994644,NA,0.3591094094139181
30,22,10,E03_11,1.6479921475828678,1.6479943634289433,0.5129620389973968,0.6645736840240783,NA,0.4166788282310195
30,22,10,E08_11,2.2746084199432977,2.274654140109019,0.5671427299661129,1.026910925472885,NA,0.41771354741077893
30,22,16,C03_26,1.6518112020762714,1.6524324588267025,0.869605271726234,1.3781131215117415,NA,0.6234599999179534
30,22,16,C09_26,1.7729857950946222,1.7734743011235832,0.8650360524907994,1.572718339153117,NA,0.6447712953478992
30,22,16,E03_26,1.6845412715262307,1.6845412794474148,1.479905402420478,1.9098064218929915,NA,0.7082826153410305
30,22,16,E08_26,1.8070656481540424,1.8647803522480928,1.060372070782181,2.208705195198384,NA,0.6779870708226502
30,22,22,C03_41,0.740337622109681,0.7403375365366541,2.4243894520233247,4.636503269179564,NA,0.6843254142543904
30,22,22,C09_41,0.6835032530166514,0.6835044570669837,2.5489093715972353,4.139015861670587,NA,0.6430631950002419
30,22,22,E03_41,0.7372944205074211,0.7372938658377143,2.3576538533990776,3.7165699357230633,NA,0.6741711581610648
30,22,22,E08_41,0.6956658976659127,0.6956641407349307,2.4609621090283866,3.6807326447868545,NA,0.6478749624039449
30,22,28,C03_56,0.7373508340600753,0.7374446368771626,3.5870713567038806,5.1833857531392145,NA,0.4287248140032472
30,22,28,C09_56,2.928966750881341,2.9400244855603144,3.3834554148380662,3.6600734321098756,NA,0.39438443769078585
30,22,28,E03_56,3.4169748114349603,3.791226957789501,4.149561028390298,4.743070956533543,NA,0.35860476186790463
30,22,28,E08_56,2.1567725206286688,2.0011302575847285,3.5733008417614345,4.343460216281073,NA,0.4512586910571165
30,22,34,C03_71,2.2330534413869616,2.2719200409079248,4.479401627190957,5.645675526102165,NA,0.6827962245401845
30,22,34,C09_71,1.2172593752102205,1.217236564297821,4.1876349272553455,5.612257019933566,NA,0.6455107143855426
30,22,34,E03_71,1.0212929103838992,1.0212978511082307,3.309922798538969,36.07030498235034,NA,0.7163182621823648
30,22,34,E08_71,1.2223114184047077,1.2223069018940043,3.9829915428012512,6.65084378634636,NA,0.7149258955749729
30,22,40,C03_86,8.125509385981688,-0.9434797155433414,-0.2576319164073966,NA,2.9807446308227123,-0.4352569951603248
30,22,40,C09_86,8.807847560012117,-2.060885774048941,0.13370105367778834,NA,4.3279950362950865,-0.505691602253008
30,22,40,E03_86,-5.474340650186895,-5.402202544917638,-0.29844375636367887,NA,3.1451594874769255,-0.5350273841248062
30,22,40,E08_86,-6.661288713661884,-4.735529380773096,-0.18688219211939408,NA,2.7529602137110016,-0.5194851922462955
31,23,10,B04_6,0.5113031389497572,0.5113031360329566,0.32152433677078507,0.42867642981775994,NA,0.3874097208352395
31,23,10,D06_6,0.49821509930150604,0.4982150993582732,0.4792387000372312,0.4930487693020182,NA,0.4848556918153008
31,23,10,D09_6,0.5522147531671986,0.5522147517222874,0.19478849792870673,0.27855857556689756,NA,0.3291503433501502
31,23,10,F08_6,0.53027689556515345,0.5302768964023914,0.3567663657970985,0.4356752154843613,NA,0.41226168424731724
31,23,16,B04_21,1.8369132368350354,1.760992811971632,0.4536183252777245,0.8306560047171895,NA,0.6281005820624762
31,23,16,D06_21,1.8609106209908979,1.8614887172753107,0.5721842259326375,1.179312337544576,NA,0.6634184195707848
31,23,16,D09_21,1.6609411700127603,1.623085596677116,0.7791700574638435,1.1374392381745526,NA,0.6494502346529248
31,23,16,F08_21,1.5271124579945827,1.5287852468788539,0.5546430564518602,1.344320628913949,NA,0.5966965001587055
31,23,22,B04_36,0.8163699567584874,0.8163697905864058,2.6208436655698604,3.106302068859017,NA,0.6558027176154563
31,23,22,D06_36,0.8972173105794872,0.8972175214843973,2.1725546559839883,3.722311052454028,NA,0.6599106149755252
31,23,22,D09_36,1.0104150653652262,1.0104149798037256,2.2431719674156807,3.262139682324703,NA,0.6471890837723294
31,23,22,F08_36,0.985319313098903,0.9853194734075279,2.5061531407642113,3.272610920854066,NA,0.6750483545319904
31,23,28,B04_51,0.9265749480276909,0.9265741125490502,4.119132063283446,5.05530004566841,NA,0.5326849706227861
31,23,28,D06_51,0.840340256128139,0.840340261011013,2.9791410155946587,3.6477666255334293,NA,0.5160979895748552
31,23,28,D09_51,0.9137117973770039,0.913712262724229,3.32164978770642,4.6586172726518225,NA,0.5160865235169736
31,23,28,F08_51,0.8934916151079737,0.8934916806826699,3.650803138828676,5.489323933656952,NA,0.5329959466551507
31,23,34,B04_66,1.19761451225044,1.197614681758618,4.650592692415608,7.5755362065039265,NA,0.7077016339407374
31,23,34,D06_66,1.1930949048762356,1.218603639707486,4.852408216678476,5.816109567896965,NA,0.8319442579143671
31,23,34,D09_66,1.3275899900148853,1.3275893734287068,4.338583779787588,6.3655306249754195,NA,0.7799120691470357
31,23,34,F08_66,1.281358787483596,1.28826224492957,4.232834254517697,5.5022139492593425,NA,0.7880192373621429
31,23,40,B04_81,-10.291708975090263,-7.4761416992969325,-0.2251917684431713,NA,0.9735273867603546,-0.5798504423382346
31,23,40,D06_81,-7.214903867611571,-7.5792408189763245,-0.7207877184985291,NA,2.1220261508110947,-0.621139942513193
31,23,40,D09_81,-7.990410418692859,-6.0469526348889,-0.4173830147543492,NA,1.873208264203592,-0.4119586572859231
31,23,40,F08_81,-11.5675972801594,-6.72254125654643,-0.2022500971807574,NA,1.681613481399438,-0.23773211684286252
32,24,10,C04_1,0.5950263468143128,0.595026346002484,0.31626309718615153,0.38946758852505975,NA,0.4085375294217028
32,24,10,D07_1,0.7966047499165462,0.7966047511587656,0.23172199429779813,0.3223793554048449,NA,0.38904520555008
32,24,10,D08_1,0.8405608124687705,0.8405608112063444,0.14723973728660497,0.1577377371388067,NA,0.3478949248469976
32,24,10,F07_1,0.8133166266410004,0.8133166232024724,0.32248994094473576,0.33613142087708514,NA,0.4621622779114444
32,24,16,C04_16,1.2735695863102516,1.2735696372779146,1.0654444056106784,2.0269260710989814,NA,0.6151491076210689
32,24,16,D07_16,1.4689749389704156,1.4689746500957395,0.8261216601036296,1.2126222670240405,NA,0.5909156710683637
32,24,16,D08_16,1.4423177517478523,1.4423184021253879,0.8389796899232483,1.472491783863085,NA,0.5989208265390149
32,24,16,F07_16,1.4275575270570298,1.4275582315288309,0.9647068779205622,1.5060563487465894,NA,0.5910263304994601
32,24,22,C04_31,0.8632602702457934,0.8632602101895556,2.1567934400343147,2.7429436172580135,NA,0.5949794428866693
32,24,22,D07_31,0.6611482325053201,0.6611478123919081,2.1539841895187792,3.183822590031716,NA,0.5924317979891215
32,24,22,D08_31,0.7215444900415129,0.7215441481156675,2.323985964697605,3.667556194463074,NA,0.6221449638625056
32,24,22,F07_31,0.7228511936578919,0.7228497334434335,2.0729557725143737,3.3610639145791925,NA,0.5647585675153015
32,24,28,C04_46,1.854470860812213,1.5586778203782197,2.9484884644594684,4.279568824009552,NA,0.4009372831388106
32,24,28,D07_46,2.437876685797437,1.7154700374542031,3.0142625629398125,4.901942127891118,NA,0.13058546916665684
32,24,28,D08_46,2.444497924951086,1.8398010404362468,3.41594021606392,5.226929764700941,NA,0.09048260168223554
32,24,28,F07_46,2.2430073602840963,1.6604102281632407,3.1601333227281136,5.494250663734605,NA,0.2915422855825316
32,24,34,C04_61,1.8287985390045562,1.8287968252399638,4.23880554785348,7.258851269874618,NA,0.6140822832327347
32,24,34,D07_61,1.7984774542923203,1.9196464357271326,4.168507506299965,7.372291656297686,NA,0.6242784833932689
32,24,34,D08_61,2.0714191002444386,1.786786613033246,4.538446648648811,8.616821976717402,NA,0.6098370074652386
32,24,34,F07_61,1.5725181068388372,1.5725180376725145,4.008893656044195,7.021313886695066,NA,0.5969706886064058
32,24,40,C04_76,-5.125117628075947,-5.511080422726396,0.1827451882093433,NA,2.957432080234791,-0.5952999665260662
32,24,40,D07_76,14.098520853906605,11.052006594527235,-0.7096022114229437,NA,3.1836131202827342,-0.1933022926070789
32,24,40,D08_76,7.791047234168852,-5.636959383782581,-0.7511761607157547,NA,2.6558266317743624,-0.49882123496341274
32,24,40,F07_76,-6.866181067049505,-5.693044997185346,-0.5089807128566397,NA,2.2597737305968044,-0.6383092122396073
33,25,10,C03_1,0.5298557585430963,0.5327845971054784,0.34652513775333715,0.45130126555316125,NA,0.4201253563692513
33,25,10,D05_1,0.5727489603935667,0.5727489593444498,0.27469921995880375,0.2790335730929567,NA,0.3735410671446829
33,25,10,E08_1,0.7016550386135991,0.7016550408337622,0.16378123236343692,0.20534678669875447,NA,0.3365508125418425
33,25,10,G03_1,0.48815470430448377,0.491178633972185,0.39489107604177187,0.46621775243467173,NA,0.43649565580230887
33,25,16,C03_16,1.4136706538060657,1.4700011375331559,0.8943335538261801,1.5857611441056214,NA,0.6408371014892924
33,25,16,D05_16,1.157969508289232,1.3823690211947388,0.7517445773337886,1.5214404083147728,NA,0.6421804087818598
33,25,16,E08_16,1.095722592216836,1.395266535447841,0.812141817199189,1.5106649596567092,NA,0.6679236626135768
33,25,16,G03_16,0.9602096304455673,1.2059778209090926,0.7217831911008726,1.7032143389417462,NA,0.6231072049520616
33,25,22,C03_31,1.095008315851044,1.1115165531479596,2.3709541744281513,2.8987003264611193,NA,0.6951550117246176
33,25,22,D05_31,1.1266952227654832,1.1266952751650885,2.203844593460507,2.9025938655254158,NA,0.6938702296185292
33,25,22,E08_31,1.0424883034102095,1.0424882321056632,1.9516348655647529,2.6697361673364712,NA,0.662694692655675
33,25,22,G03_31,1.154240654157153,1.1542403710264866,1.908347331949911,3.180323124784916,NA,0.6343763304076008
33,25,28,C03_46,1.3435795002833233,1.5067761041605667,2.9100047440284547,3.8337882502731158,NA,0.462828345878668
33,25,28,D05_46,1.7713180085564566,1.5016375645326088,3.1311356836087354,4.488303700207951,NA,0.4743691763810275
33,25,28,E08_46,5.42778894291246e-5,-0.07885688905334096,2.9826822070662846,3.365606299982363,NA,0.13823486340674798
33,25,28,G03_46,1.3847056254580459,1.3847057012735924,2.74347584652677,3.0954694061596877,NA,0.48376813138444635
33,25,34,C03_61,1.7423276783021104,1.7423275819952653,4.218311847219453,6.054858692902062,NA,0.7144518131347037
33,25,34,D05_61,1.5650014447802056,1.5650019677823974,4.270801450367262,5.646981200963956,NA,0.7136565273509243
33,25,34,E08_61,2.385861771043028,2.2932429428802936,3.877928252685166,6.265439110994371,NA,0.6512156347167357
33,25,34,G03_61,1.4339202267605493,1.433916842188169,4.117101010994655,6.383448272468756,NA,0.7478364321188486
33,25,40,C03_76,-5.432066483458102,-3.735577951471696,-0.44027881515371464,NA,2.7002113229258153,-0.5152109604496196
33,25,40,D05_76,9.98087577787288,-6.418579244562011,-1.0827162833347685,NA,2.793509510027328,-0.629959759106798
33,25,40,E08_76,-9.902914390267052,-10.044013145190409,-0.032324905765138336,NA,1.358517993051961,-0.4969946026353265
33,25,40,G03_76,-9.899852371497419,-11.266129464003841,0.21507009397448162,NA,1.1668790686787345,-0.36301364955703713
35,26,10,C04_6,0.5893596818284276,0.5893596833767426,0.4921493622049494,0.7201206884049219,NA,0.45530180390696307
35,26,10,D07_6,0.4540004518347217,0.45400045184683735,0.5310052958801905,0.997767920038193,NA,0.5031908232070408
35,26,10,D08_6,0.48214962872554545,0.48214963105849945,0.476536501271055,0.7293159060095118,NA,0.4599075679402416
35,26,10,F07_6,0.5767808679269869,0.5767808700281617,0.362275294169042,0.4225779574193853,NA,0.43687370339565446
35,26,16,C04_21,1.0169662681075262,1.1687327869186905,0.9732368249280768,1.4302647992109139,NA,0.5837408524478654
35,26,16,D07_21,1.0331004938190975,1.319070605661616,0.7366097555028082,1.186582654833683,NA,0.5765142609590622
35,26,16,D08_21,1.060269523617546,1.2607453694291906,0.8448941494914366,1.1818826470435888,NA,0.5565314796513954
35,26,16,F07_21,0.994529152334127,1.1506053636194034,0.7868810745031284,1.3014824555507862,NA,0.5522581736562923
35,26,22,C04_36,0.8392603062603161,0.8392601634821228,2.0662723292460945,3.5556720094206793,NA,0.5546766452504744
35,26,22,D07_36,0.8844520493100972,0.8844518070623135,2.005629663414702,3.6080227381171386,NA,0.5494005942334795
35,26,22,D08_36,0.8602475719523233,0.8602479049319398,2.1723695334367306,3.3810120537595587,NA,0.5648442010577529
35,26,22,F07_36,0.8396917649601962,0.8396917676270972,2.0887615841786817,3.203768539551117,NA,0.55283017565643
35,26,28,C04_51,0.8441473910492517,0.8441473946998488,3.1524418091180997,3.8301798016808988,NA,0.47730621097003617
35,26,28,D07_51,0.900266350495964,0.88287200176412,3.4628251527963028,4.409896339455042,NA,0.4951209929865915
35,26,28,D08_51,0.9604413648146692,0.938822065057161,3.6893924025318974,3.961770050916733,NA,0.4904527209913191
35,26,28,F07_51,0.8451140913724388,0.8283230426176065,2.946036476801838,3.2049421150786737,NA,0.45574882275467254
35,26,34,C04_66,1.0341594384180528,1.034159245765961,3.9375063374624224,3.3748629727077586,NA,0.6300505874917216
35,26,34,D07_66,1.1728168605912752,1.172816912461927,3.6833838287403777,4.795150711110523,NA,0.6253746007274376
35,26,34,D08_66,1.3888757014593551,1.3888757016791837,3.835838411664091,3.688068958878207,NA,0.6189322276168326
35,26,34,F07_66,1.193513120953942,1.1166690248069822,3.869653602189115,4.712214056870152,NA,0.5988480382879715
35,26,40,C04_81,10.29129042997508,10.020559530043688,-1.4300297808772309,NA,4.6075424329158485,-0.34209317566598696
35,26,40,D07_81,9.547677998929144,9.648696061057223,-1.1495770290505272,NA,3.7276324599033077,-0.43750609964841564
35,26,40,D08_81,12.435717129485228,9.840292745858386,-1.5460964580089498,NA,3.6406177571787803,-0.5485513359168981
35,26,40,F07_81,10.589242916048264,10.46957036889747,-1.5093794605943458,NA,3.548193098239212,-0.45075060040920384
4,27,10,B03_6,0.7008828110006301,0.7008828105704117,0.16177689873710888,-0.0068071687363734515,NA,0.3326182941207533
4,27,10,D04_6,0.5347307478245258,0.5347307471609553,0.3550288798089623,0.5044030866521529,NA,0.4310412477622713
4,27,10,D10_6,0.465627950305088,0.4726221637720911,0.2912709417526392,0.394710341178373,NA,0.36554900236034327
4,27,10,F03_6,0.5477085313250865,0.5514034668987478,0.30897464829327476,0.4720463712990146,NA,0.4054965097224628
4,27,16,B03_21,1.6835462387063143,1.6847557755974325,0.37346071690771887,-5.691965788977381,NA,0.604380342075863
4,27,16,D04_21,3.0412725139973196,3.0803927040080317,0.7159733490994957,1.191697707159567,NA,0.6637636224715978
4,27,16,D10_21,2.3219623609506495,2.3540768211788796,0.3925712841859626,3.498904962945389e-5,NA,0.6084927771325789
4,27,16,F03_21,1.881318024517996,1.8813180216981227,0.48340876582413084,0.6747018449707494,NA,0.5937764939928242
4,27,22,B03_36,0.9070402314596999,0.9178504890101782,1.6036302514462324,3.3550611324089914,NA,0.6662607689070426
4,27,22,D04_36,0.9890360065197461,0.9890364028912413,1.7983140873074646,3.065167485685968,NA,0.6671612166972972
4,27,22,D10_36,1.1734591875717963,1.1734592588534547,1.9028819856700119,2.4794365227765827,NA,0.6592730696794292
4,27,22,F03_36,1.0718644799244943,1.057602402631017,1.9284020108290172,2.775258497610731,NA,0.6387383451070878
4,27,28,B03_51,1.0513352949258015,1.0513352342562923,2.5139834989076135,3.0271503491007166,NA,0.5919396116225597
4,27,28,D04_51,1.1940274976568612,1.1940258432670077,2.856081905253428,3.53843147371088,NA,0.58654317369172
4,27,28,D10_51,1.3356420599745604,1.3356422403003871,2.805215352571128,3.0952882063318197,NA,0.5117527883773818
4,27,28,F03_51,1.0145178377677162,1.0145174078894605,2.9834793000297606,3.1538370621174754,NA,0.5623253148795355
4,27,34,B03_66,1.567393124503017,1.7231027055666315,4.606116770876809,6.863345262638501,NA,0.8339441726493968
4,27,34,D04_66,1.4941381082497018,1.4941382481018575,3.81930147576543,5.2903520978198655,NA,0.8237094119825521
4,27,34,D10_66,2.254224835613111,2.2542248601588506,3.8712630788897457,4.201772215951328,NA,0.7349648022952928
4,27,34,F03_66,1.4564084785589075,1.4564083005784145,4.016656472742741,4.589315654524444,NA,0.8476148706248867
4,27,40,B03_81,-4.929843319262961,-5.146130517413673,-0.02298794396571374,NA,3.253285553106909,-0.5785992130208009
4,27,40,D04_81,-5.029960019316027,-4.5344994953393565,-0.15979548999335738,NA,3.3845803565365133,-0.6118470148002004
4,27,40,D10_81,-4.569121269993842,-4.474821329517637,0.6100402781233112,NA,3.275964984849385,-0.6338760263632127
4,27,40,F03_81,-3.7893209007376525,-2.769558671363344,-0.2837506305522636,NA,4.337082481330069,-0.7275827208940028
5,28,10,B09_11,0.48489676229612916,0.48489676037209845,0.3821635639745692,0.4438201183020085,NA,0.41314504633707383
5,28,10,C04_11,0.6202030410854861,0.636010343027882,0.4459862727044828,0.5568815897509409,NA,0.4526039772930996
5,28,10,D06_11,0.7198516068474102,0.7460002351956414,0.48909497669114366,0.5334703932638234,NA,0.4284057954279894
5,28,10,E10_11,0.8485961350564318,0.8485959531752854,0.4833562505991346,0.7496261319246038,NA,0.4320187576070715
5,28,16,B09_26,1.2039713443103133,1.2039713741375542,0.7708033455193058,1.0699893008397632,NA,0.5855638538769299
5,28,16,C04_26,2.540990761223773,2.5857529130902406,0.6474105873346869,1.075585507740594,NA,0.6340657579433178
5,28,16,D06_26,1.579229911990172,1.7239392911162639,0.5640581087470068,1.1827342544478217,NA,0.5877819825880843
5,28,16,E10_26,1.9621230947496582,1.9717667164174921,0.658249923427936,0.9468193271909365,NA,0.6620901880562715
5,28,22,B09_41,0.9165603779966003,0.9165600686857538,1.7601001096926416,2.764408092830213,NA,0.6952772695370114
5,28,22,C04_41,0.8477210399164158,0.8477210286870199,1.7510907946396006,3.5614129459250345,NA,0.7543005758338205
5,28,22,D06_41,0.9042087959272332,0.9365719652578168,1.8570890381042175,2.7743077412148853,NA,0.7166142491463596
5,28,22,E10_41,0.8248785774920611,0.8790069345545903,1.9024326048477695,2.985452239619965,NA,0.6823602130411839
5,28,28,B09_56,1.5328998133558123,1.9039198664345454,2.8548572715373863,24.376394464284814,NA,0.5006202259725426
5,28,28,C04_56,2.179609826282269,1.704263467042004,3.4389640769262435,5.053947453965049,NA,0.44143899624933514
5,28,28,D06_56,0.8783776230565215,0.9393326525386032,3.000251646479468,7.596578563049637,NA,0.5034026602134956
5,28,28,E10_56,2.1629678898673124,1.4740735700718448,2.8368261335945166,3.0047323573821036,NA,0.4662904534022466
5,28,34,B09_71,1.4222170322473668,1.4222175423926213,4.675160899910225,7.485128357298677,NA,0.6827207741044081
5,28,34,C04_71,1.7269839359063481,1.650661621805326,4.113981070117337,6.6748736116981195,NA,0.5779414937583283
5,28,34,D06_71,0.84880619181506,0.8488057839574691,4.062806696772028,5.601951676381396,NA,0.6509939202926133
5,28,34,E10_71,1.0543665505826567,1.0543670687517013,4.365577619875856,7.04533462408474,NA,0.6874462755666715
5,28,40,B09_86,-5.678938778794912,-4.392810788001633,-0.28369505520991944,NA,2.7969577091434448,-0.7668763416101971
5,28,40,C04_86,-6.40967612148519,-4.52006083291354,-0.41734318121542097,NA,2.735719273292907,-0.8057852063130776
5,28,40,D06_86,-6.816194813793913,-5.02584127880132,-0.12733286617317308,NA,2.227715710156145,-0.6890115297738019
5,28,40,E10_86,-5.147940132059964,-4.169031069984337,-0.5412740439450288,NA,3.1863320309335634,-0.7501931710667865
6,29,10,C02_1,0.46590052121671394,0.46590052044233743,0.4157700612986391,0.42931262332812914,NA,0.3990524921057863
6,29,10,C09_1,0.39656617245651876,0.3965661720834085,0.33155100061158244,0.35931674918477186,NA,0.3588888404845048
6,29,10,E09_1,0.29372841772196273,0.3781814078503058,0.3087726610791288,0.3338247148589195,NA,0.3405216451888007
6,29,10,F04_1,0.4210080858365307,0.42100808491901104,0.30184275173880465,0.3335700323049969,NA,0.3501557521587272
6,29,16,C02_16,0.9087200094642911,0.9087203047504139,1.0716492505949016,1.4371801862448872,NA,0.5690266761650684
6,29,16,C09_16,0.9567512601030949,0.9354395881515201,0.8740248537683086,1.1515592719590053,NA,0.5447220979204578
6,29,16,E09_16,0.84987936898924,0.918310408114201,0.9271519976303954,1.240165509860918,NA,0.5438808300197842
6,29,16,F04_16,0.8719114151790732,0.8719112190586567,0.9740139509642037,0.7737123625019423,NA,0.5349183844080889
6,29,22,C02_31,1.0364488604606603,1.0609700220357914,2.0291286092627376,3.6175447490720267,NA,0.5793523888888207
6,29,22,C09_31,1.3237985920171262,1.3237986156801327,1.826393984372987,2.8159918787580556,NA,0.5610889685886742
6,29,22,E09_31,1.3437651796522474,1.4116227816438953,1.7968228952678116,2.53259918752406,NA,0.5485827868827298
6,29,22,F04_31,1.4989620920667657,1.48845339962564,1.635470025630952,1.9851238378723035,NA,0.546642881147781
6,29,28,C02_46,1.6827207331357001,1.4986517815470515,2.8200052543464684,2.5518701902714604,NA,0.3512690599647351
6,29,28,C09_46,2.6703099634375884,2.156455838173214,2.960795793974473,3.0975981744078345,NA,0.09995627857138252
6,29,28,E09_46,2.784910351473427,2.2115241562231454,2.8173483414835694,3.3998286751429854,NA,0.10612117577680111
6,29,28,F04_46,2.186075723280978,1.8611304143728384,2.5763086535707944,3.9123038977334925,NA,0.3670629189377961
6,29,34,C02_61,2.7718976561605646,2.4046612401023544,4.175462570986152,4.819362198236735,NA,0.4942909031128866
6,29,34,C09_61,5.968938063775717,5.514406171367201,3.7352212165257703,3.9062694609173043,NA,0.3504086423704319
6,29,34,E09_61,7.124173877286878,5.968614781352655,3.6184883747114758,4.127679544374531,NA,0.19991842139175794
6,29,34,F04_61,2.3953930232680194,2.395392881158778,3.7870046366592227,4.119443931787111,NA,0.5141667164797078
6,29,40,C02_76,7.527048541855033,8.277862398283576,-1.3668017044764715,NA,3.019987625543048,-0.796014426694386
6,29,40,C09_76,6.1935120777121275,8.808844106811662,-1.7409575903792998,NA,3.2500859726967626,-0.7818850823334551
6,29,40,E09_76,8.845481403987323,8.638686156180592,-1.1545932166734827,NA,2.882762338202883,-0.6894730818558688
6,29,40,F04_76,-7.2193470632057934,-7.0920581474540905,-1.0254986215491229,NA,2.409295032180561,-0.7473646084667561
7,30,10,B08_11,0.7658064537965361,0.765806446319212,0.4237700633932802,0.5046320305855423,NA,0.3721408434313227
7,30,10,C07_11,1.212643180866464,1.2256668982128684,0.4644362237072762,0.6333372818914307,NA,0.3980118229513682
7,30,10,D10_11,0.8036892442912644,0.832707213007233,0.400275170977632,0.5233049738536564,NA,0.36160801540123794
7,30,10,F03_11,1.2843459141249232,1.2843459289891215,0.4903582835932135,0.7805830413887823,NA,0.4417122446786653
7,30,16,B08_26,1.1861591192308334,1.1861588770314027,0.9282223080563231,1.961775365916103,NA,0.5677409997836683
7,30,16,C07_26,1.1719411723144721,1.171941173780023,0.8823538702321824,1.7368255281885705,NA,0.5411431475594617
7,30,16,D10_26,0.8877134700625718,1.0220774645419082,0.8268996804103677,1.6390710971313984,NA,0.5529103520858596
7,30,16,F03_26,1.2122405796440243,1.2122405658019046,0.5797171150813347,0.8046763584659588,NA,0.5461394326769541
7,30,22,B08_41,0.6629656828907815,0.6629653012403187,2.031491938819005,4.5373660926828725,NA,0.5866772812088357
7,30,22,C07_41,0.7095130838448366,0.7486700906000309,1.8871414628932164,3.9972668090208456,NA,0.5914771001435346
7,30,22,D10_41,0.8255681626988568,0.8841626613125533,1.8318683254607289,3.7480419357229304,NA,0.616132199109286
7,30,22,F03_41,0.9299895612018854,0.9868157314864208,1.597414954475881,1.8154917284098542,NA,0.6384350968656267
7,30,28,B08_56,0.6979334290703932,0.8065352264442843,3.263267271936865,3.7903167103584514,NA,0.4814953399809645
7,30,28,C07_56,1.6229677507483633,2.164037269059603,3.4947102472673763,4.1075137402117585,NA,0.4347167834063758
7,30,28,D10_56,2.270792315787701,2.0305227041241607,2.9716887547514386,3.311181808378581,NA,0.4207008070800194
7,30,28,F03_56,0.6716559206356886,0.7588215331986498,3.015770501223809,3.9073566338212333,NA,0.44849527741867745
7,30,34,B08_71,1.1938240536148517,1.2641021555949115,4.369131064696691,4.871862233056965,NA,0.6357286272105183
7,30,34,C07_71,0.925283771258538,0.925283781982081,4.608872341456098,5.50153608436709,NA,0.6982492857413953
7,30,34,D10_71,0.9251470724486437,0.9251484226233576,3.9535511690119693,4.219270539754415,NA,0.6638370384827799
7,30,34,F03_71,1.7562464224440018,1.8793584973150772,3.471283850684251,26.312437435318124,NA,0.7476653611492255
7,30,40,B08_86,-4.569373327574185,-3.627778474457572,-0.20146859916702828,NA,3.6491529209933677,-0.6287746510549148
7,30,40,C07_86,-4.853843010624403,-4.060230084273025,-0.49359043166642835,NA,3.3467901172019947,-0.7769953985830237
7,30,40,D10_86,-5.679197552381748,-3.7093105469167695,-0.7446441531132256,NA,3.1452883195096843,-0.7266353486706245
7,30,40,F03_86,-5.908867665816553,-6.246858956436849,-1.0346611321874237,NA,2.844999048579319,-0.7934251795022335
8,31,10,B05_1,0.6043387649684933,0.6121462511308569,0.22241944701886754,2.4828024302542743e-5,NA,0.35986651899962074
8,31,10,D03_1,0.6387055701023013,0.6387055693093182,0.29012308899017825,0.3694180276242148,NA,0.40942520214477407
8,31,10,E10_1,0.6230998496645317,0.623099850379661,0.28266910595011974,0.3356684565234468,NA,0.3963806369759537
8,31,10,F06_1,0.5612136329670814,0.5612136343669891,0.22769616569076082,0.28378765555286345,NA,0.346502172762462
8,31,16,B05_16,1.3104343194106718,1.3104343070384195,0.5042990603069392,0.5741282665125383,NA,0.6005339418997051
