"","Grad","Pop.fac","Pop.num","Parameter","mean","Rhat","n.eff"
"125","Nitrogen limitation","9",32,"K_s",6.20276662973375,1.00101450620625,6000
"126","Nitrogen limitation","9",32,"deviance",5.38758274891989,1.00105974562112,6000
"127","Nitrogen limitation","9",32,"r_max",1.43202788138855,1.00125834724905,4600
"128","Nitrogen limitation","9",32,"sigma",0.26373341778493,1.00170942390914,2900
"129","Nitrogen limitation","anc2",33,"K_s",5.0304401065834,1.00068472111149,6000
"130","Nitrogen limitation","anc2",33,"deviance",-9.69523298457468,1.00087201603856,6000
"131","Nitrogen limitation","anc2",33,"r_max",1.42578634832246,1.00072900050237,6000
"132","Nitrogen limitation","anc2",33,"sigma",0.218971269717324,1.00114801099592,5400
"133","Nitrogen limitation","anc3",34,"K_s",6.23467009114948,1.00080373922052,6000
"134","Nitrogen limitation","anc3",34,"deviance",3.02685192096449,1.00079421045385,6000
"135","Nitrogen limitation","anc3",34,"r_max",1.36196942202999,1.00118287358374,5100
"136","Nitrogen limitation","anc3",34,"sigma",0.255620283891551,1.00095380692504,6000
"137","Nitrogen limitation","anc4",35,"K_s",5.34212360489511,1.0014793066571,3600
"138","Nitrogen limitation","anc4",35,"deviance",9.94994789931173,1.00122516491025,4800
"139","Nitrogen limitation","anc4",35,"r_max",1.3009207408543,1.0008163378674,6000
"140","Nitrogen limitation","anc4",35,"sigma",0.279625872973831,1.00264986537991,1600
"141","Nitrogen limitation","anc5",36,"K_s",7.82598844175235,1.00074366231206,6000
"142","Nitrogen limitation","anc5",36,"deviance",1.78025444380422,1.00096260479826,6000
"143","Nitrogen limitation","anc5",36,"r_max",1.43640053520184,1.00082346765006,6000
"144","Nitrogen limitation","anc5",36,"sigma",0.251959573515245,1.00078150661628,6000
"145","Nitrogen limitation","cc1690",37,"K_s",5.79379094329433,1.00140134021942,3900
"146","Nitrogen limitation","cc1690",37,"deviance",-14.4696583205603,1.00160636519033,3200
"147","Nitrogen limitation","cc1690",37,"r_max",1.4268095518615,1.00101703136774,6000
"148","Nitrogen limitation","cc1690",37,"sigma",0.20599610231373,1.00262358707377,1700
