"","Sp.id","light","id","r.exp"
"214","Scenedesmus_acuminatus",6.8,"2.4",0.155024278896131
"215","Scenedesmus_acuminatus",6.8,"1.1",0.1990152739021
"216","Scenedesmus_acuminatus",6.8,"1.2",0.115334495300704
"217","Scenedesmus_acuminatus",18.7,"2.3",0.291260130642886
"218","Scenedesmus_acuminatus",18.7,"2.4",0.220266049847017
"219","Scenedesmus_acuminatus",18.7,"1.1",0.35033637975974
"220","Scenedesmus_acuminatus",18.7,"1.2",0.219586992549455
"221","Scenedesmus_acuminatus",29.3,"2.3",0.339668069854882
"222","Scenedesmus_acuminatus",29.3,"2.4",0.46138537902731
"223","Scenedesmus_acuminatus",29.3,"1.1",0.333043387258876
"224","Scenedesmus_acuminatus",29.3,"1.2",0.436118826147577
"225","Scenedesmus_acuminatus",49.2,"2.3",0.540657316905286
"226","Scenedesmus_acuminatus",49.2,"2.4",0.561400271825915
"227","Scenedesmus_acuminatus",49.2,"1.1",0.55274167321088
"228","Scenedesmus_acuminatus",49.2,"1.2",0.537592873091353
"229","Scenedesmus_acuminatus",77.3,"2.3",0.716625241503843
"230","Scenedesmus_acuminatus",77.3,"2.4",0.55981632977004
"231","Scenedesmus_acuminatus",77.3,"1.1",0.580064685754114
"232","Scenedesmus_acuminatus",77.3,"1.2",0.415638994274276
"233","Scenedesmus_acuminatus",105.5,"2.3",0.457798311900823
"234","Scenedesmus_acuminatus",105.5,"2.4",0.681805127929451
"235","Scenedesmus_acuminatus",105.5,"1.1",0.690860848973018
"236","Scenedesmus_acuminatus",105.5,"1.2",0.683246701446663
"237","Scenedesmus_acuminatus",140.6,"1.1",0.89325697422725
"238","Scenedesmus_acuminatus",140.6,"1.2",0.840200689144827
"239","Scenedesmus_acuminatus",140.6,"2.3",0.553958216941198
"240","Scenedesmus_acuminatus",140.6,"2.4",0.816132178718319
"241","Chlamydomonas_reinhardtii",0.15,"1.1",0.014378683295748
"242","Chlamydomonas_reinhardtii",0.2,"3.1",0.158759466301109
"243","Chlamydomonas_reinhardtii",0.4,"3.2",0.161935994620538
"244","Chlamydomonas_reinhardtii",0.4,"3.3",0.0916367624911312
"245","Chlamydomonas_reinhardtii",0.95,"1.1",0.0745408258245691
"246","Chlamydomonas_reinhardtii",2.5,"3.3",0.368333241739946
"247","Chlamydomonas_reinhardtii",3.5,"3.1",0.294508171860666
"248","Chlamydomonas_reinhardtii",3.6,"1.1",0.114335912428562
"249","Chlamydomonas_reinhardtii",3.6,"3.2",0.295152150263148
"250","Chlamydomonas_reinhardtii",4.5,"3.2",0.46807678308421
"251","Chlamydomonas_reinhardtii",5,"3.1",0.453904739840384
"252","Chlamydomonas_reinhardtii",6.5,"3.3",0.276378946856193
"253","Chlamydomonas_reinhardtii",6.8,"1.1",0.102548950155274
"254","Chlamydomonas_reinhardtii",8.5,"3.3",0.728624848252952
"255","Chlamydomonas_reinhardtii",10,"3.1",0.669065081052428
"256","Chlamydomonas_reinhardtii",10,"3.2",0.737871607115395
"257","Chlamydomonas_reinhardtii",18.7,"1.1",0.239670088210444
"258","Chlamydomonas_reinhardtii",20,"3.1",1.08569545840793
"259","Chlamydomonas_reinhardtii",21,"3.3",0.921779178815519
"260","Chlamydomonas_reinhardtii",22.5,"3.2",0.864083287620943
