light,population,well_plate,term,estimate,std.error,statistic,p.value,conf.low,conf.high,ancestor_id,treatment,note
125,3,C10_24,days,1.3414426206312777,0.19352757027582373,6.931532384349148,0.006156913,0.7255515196364494,1.9573337216261062,cc1690,N,NA
125,3,D09_24,days,1.384517035415518,0.24403002207901467,5.673552063881813,0.010847961,0.6079045932718562,2.161129478,cc1690,N,NA
125,3,F09_24,days,1.287579457380038,0.23454653933409172,5.489654467022385,0.011891714165914535,0.54114769,2.0340112249008984,cc1690,N,NA
125,30,C03_24,days,1.3744523839645224,0.227649808,6.037573224996238,0.009111153,0.6499690943827212,2.0989356735463236,anc5,N,NA
125,30,C09_24,days,1.4624492684271593,0.20225248070517463,7.230810041628046,0.005454903,0.8187916084725119,2.1061069283818066,anc5,N,NA
125,30,E03_24,days,1.6389018906607506,0.040453346517025396,40.513382248140935,3.309203739479641e-5,1.5101612875012815,1.7676424938202198,anc5,N,NA
125,30,E08_24,days,1.5512120945274896,0.2773912149608175,5.592145716462593,0.011294570018755943,0.6684294473572773,2.433994741697702,anc5,N,NA
125,31,B04_23,days,0.6617104071217725,0.2228982655104103,2.9686655730879514,0.05913135,-0.047651354,1.3710721686495249,cc1690,B,NA
125,31,D06_23,days,1.4954884229354313,0.3360536900812174,4.4501473040632344,0.02111252,0.4260155985595049,2.5649612473113574,cc1690,B,NA
125,31,D09_23,days,1.6547192155144974,0.303672024,5.449034101711274,0.012139798,0.6882993041319905,2.6211391268970043,cc1690,B,NA
125,31,F08_23,days,1.6191737432934932,0.4224542813034025,3.8327786341704004,0.031301658088312985,0.2747356766081954,2.963611809978791,cc1690,B,NA
125,32,C04_22,days,1.463599695333616,0.41368744705332716,3.5379359604908385,0.03842037,0.14706160791650547,2.7801377827507263,cc1690,S,NA
125,32,D07_22,days,1.2716003253893464,0.31704683235195263,4.010764958464392,0.027812060588273204,0.26261580516897154,2.280584845609721,cc1690,S,NA
125,32,D08_22,days,1.2250754371158767,0.21039933690231707,5.8226202380316785,0.010088340660281378,0.5554908447569556,1.8946600294747977,cc1690,S,NA
125,32,F07_22,days,1.1742414733315678,0.22978629931362832,5.110145717299191,0.014498376674634076,0.4429589140760952,1.9055240325870404,cc1690,S,NA
125,33,C03_22,days,1.731782952503127,0.2759613806387846,6.275454009160497,0.00816947,0.853550676,2.610015228718018,cc1690,L,NA
125,33,D05_22,days,1.5011914218000881,0.37852971491888693,3.9658482878200734,0.028643449875799178,0.29654092911638097,2.7058419144837953,cc1690,L,NA
125,33,E08_22,days,1.4397544422560717,0.4840705921688543,2.9742654595176363,0.058866602,-0.100774225,2.9802831098003386,cc1690,L,NA
125,33,G03_22,days,1.4458021564860186,0.3408620444208834,4.241605013378367,0.023996743624352005,0.36102700260732723,2.53057731,cc1690,L,NA
125,35,C04_23,days,1.679069110916864,0.22919538069127354,7.325929108399319,0.005254025,0.9496671184478277,2.4084711033859003,anc4,BS,NA
125,35,D07_23,days,1.506244209793894,0.17929699650275466,8.400833472805845,0.003538199,0.9356411457252365,2.076847273862551,anc4,BS,NA
125,35,D08_23,days,1.4728389365942307,0.16166261802315907,9.110572095171923,0.002794545,0.9583563351639368,1.9873215380245246,anc4,BS,NA
125,35,F07_23,days,1.3922656588510776,0.10818199268664207,12.869661801145485,0.001012534,1.0479822759272444,1.7365490417749108,anc4,BS,NA
125,4,B03_23,days,1.0709757711228374,0.24773208969016275,4.3231208862053405,0.022812081,0.28258169758816687,1.859369844657508,anc3,S,NA
125,4,D04_23,days,1.1824125152714569,0.14250089729105306,8.297579438088878,0.003667431,0.7289110611879319,1.6359139693549818,anc3,S,NA
125,4,D10_23,days,1.6976212063879106,0.1552438439163224,10.935191783211328,0.001637076,1.2035660088983697,2.1916764038774517,anc3,S,NA
125,4,F03_23,days,1.3982639918079383,0.11143589006515035,12.547698869641112,0.00109128,1.0436252551940992,1.7529027284217773,anc3,S,NA
125,5,B09_24,days,0.8079028709673712,0.1444386838848613,5.593396791204409,0.011287526,0.34823451509795295,1.2675712268367896,anc5,C,NA
125,5,C04_24,days,1.3656340670946845,0.18145070595047927,7.526198699206976,0.004861927,0.7881769383514612,1.9430911958379078,anc5,C,NA
125,5,D06_24,days,1.2793059734095393,0.24371730105295447,5.249138932207254,0.013464370286150423,0.5036887491398473,2.0549231976792313,anc5,C,NA
125,5,E10_24,days,1.05579646,0.15084702203205425,6.999120341328108,0.005988408,0.575733912,1.5358590082622812,anc5,C,NA
125,6,C02_22,days,1.0348936495397358,0.1178034906247489,8.78491498,0.003107145,0.6599903660514799,1.4097969330279918,cc1690,P,NA
125,6,C09_22,days,0.9909349609054489,0.18913149795388695,5.239396777511134,0.013533646085887443,0.38903412402932824,1.5928357977815695,cc1690,P,NA
125,6,E09_22,days,1.2520997391160722,0.14359421877500608,8.719708563,0.003175229,0.7951188481154536,1.7090806301166908,cc1690,P,NA
125,6,F04_22,days,1.0194064324078622,0.13034608885629767,7.820767322997506,0.004352452,0.6045870035189558,1.4342258612967687,cc1690,P,NA
125,7,B08_24,days,1.0784214264360819,0.2855391344475788,3.7767902761296135,0.032514595,0.16970846299947706,1.9871343898726868,anc3,B,NA
125,7,C07_24,days,1.261051118943982,0.21595232723303256,5.839488442202296,0.010006826723563074,0.5737944330237992,1.9483078048641647,anc3,B,NA
125,7,D10_24,days,0.903368068,0.13668120039082432,6.609307390098814,0.007052149,0.46838748664513113,1.338348649016173,anc3,B,NA
125,7,F03_24,days,1.017432836660972,0.11406340410217793,8.919888413548978,0.002972236,0.6544321777079134,1.3804334956140305,anc3,B,NA
125,8,B05_22,days,1.522619447642133,0.2721604943576006,5.594564527949135,0.011280956511569018,0.6564832879295999,2.3887556073546663,anc4,P,NA
125,8,D03_22,days,1.4363392585247012,0.27984636272366803,5.132599347,0.014324487614410757,0.5457432354276796,2.326935281621723,anc4,P,NA
125,8,E10_22,days,1.629182892409734,0.239807543,6.793709965,0.006520359,0.8660082642075829,2.3923575206118852,anc4,P,NA
125,8,F06_22,days,1.6546830627543376,0.2790857811393848,5.928940757923935,0.009588685,0.76650755,2.5428585757985904,anc4,P,NA
125,9,C03_23,days,1.2267986477653725,0.22573610573641548,5.434658508718425,0.012229214615014047,0.5084056120953846,1.9451916834353604,cc1690,BS,NA
125,9,D05_23,days,1.2279543877456105,0.19497296565733738,6.298075138805271,0.008086703,0.607463394,1.848445381932011,cc1690,BS,NA
125,9,E08_23,days,1.492612370475082,0.24454782796680627,6.103560121080617,0.008836243,0.7143520388969636,2.2708727020532002,cc1690,BS,NA
125,9,G03_23,days,1.206655113677202,0.2744015200452068,4.397406812755299,0.021797563915619156,0.3333870100451003,2.0799232173093034,cc1690,BS,NA
125,anc2,B06_23,days,0.9570907751758275,0.11306491681385843,8.464966871655774,0.003460949,0.597267748,1.316913801947301,anc2,none,NA
125,anc2,C10_23,days,1.348885083219405,0.26060613908363794,5.175952830437732,0.013996366217999972,0.5195200387584293,2.1782501276803807,anc2,none,NA
125,anc2,E05_23,days,1.052043630086252,0.25901024496512776,4.061783850395167,0.026905013,0.22775743296635298,1.8763298272061508,anc2,none,NA
125,anc2,F10_23,days,1.4734501975811267,0.27680235135595005,5.323113009565314,0.012953159871045523,0.5925415772145408,2.3543588179477126,anc2,none,NA
125,anc3,B07_24,days,1.0519437654196109,0.18431187542873928,5.707411760488136,0.010669011,0.4653811184415084,1.6385064123977133,anc3,none,NA
125,anc3,C06_24,days,1.1494070502462594,0.1403470988112742,8.189745708900444,0.003809141,0.7027599441770325,1.5960541563154864,anc3,none,NA
125,anc3,D07_24,days,1.3108449780693237,0.19503620448411038,6.7210340846030885,0.006723425,0.6901527297123089,1.9315372264263384,anc3,none,NA
125,anc3,F05_24,days,1.3783667421635375,0.2906915944683595,4.741680765432544,0.017789573,0.4532563513706769,2.303477132956398,anc3,none,NA
125,anc4,B11_24,days,0.9165531131946767,0.16194122590017523,5.659788655420354,0.010921823972663098,0.4011838571555497,1.4319223692338037,anc4,none,NA
125,anc4,D04_24,days,1.560475074369282,0.2820632128496484,5.532359426115879,0.011638,0.6628240447794662,2.4581261039590974,anc4,none,NA
125,anc4,E02_24,days,1.2179987898184792,0.20030662472655397,6.0806715278699075,0.008930351,0.5805337120336074,1.855463867603351,anc4,none,NA
125,anc4,F06_24,days,1.234502819796036,0.2395833339626921,5.1527074082217785,0.014171065529113907,0.47204172381891385,1.996963915773158,anc4,none,NA
125,anc5,B08_22,days,1.2118994115320805,0.24906006262275798,4.865892181869798,0.016580523997289855,0.4192791354445554,2.0045196876196054,anc5,none,NA
125,anc5,C11_22,days,1.2818610920562605,0.2807803949276684,4.565351126,0.019710407,0.38829256162260195,2.175429622489919,anc5,none,NA
125,anc5,E07_22,days,1.4563322178603542,0.31833187222294773,4.574886604004243,0.019599833475639573,0.4432581272503888,2.4694063084703197,anc5,none,NA
125,anc5,F05_22,days,1.6367526259731502,0.3692388513105878,4.432774666489211,0.021335053164655705,0.4616698078525696,2.811835444093731,anc5,none,NA
125,cc1690,B04_24,days,1.2754938546061265,0.26042407218695196,4.897757123,0.016287701776145767,0.44670822826782364,2.104279480944429,cc1690,none,NA
125,cc1690,C05_24,days,1.3802700112910307,0.19043796415309705,7.247872121660588,0.005418134,0.7742114158862556,1.9863286066958057,cc1690,none,NA
125,cc1690,E05_24,days,1.340879850513942,0.080344434,16.68914420662847,4.683640406791549e-4,1.085188002372165,1.5965716986557192,cc1690,none,NA
125,cc1690,F07_24,days,1.089048685,0.1274741242518289,8.543292150901559,0.003369601,0.6833691294191908,1.4947282409082092,cc1690,none,NA
175,1,B09_25,days,1.0957072159977257,0.2679136125295641,4.089778065594988,0.026423477,0.24308652966780364,1.9483279023276476,anc2,N,NA
175,1,C06_25,days,1.1253773148602928,0.3080971152269799,3.6526707302378014,0.03542608,0.14487478883762184,2.105879840882964,anc2,N,NA
175,1,E02_25,days,0.9866644247169851,0.14329767161177193,6.885418399470564,0.006275479,0.5306272791403435,1.4427015702936268,anc2,N,NA
175,1,F11_25,days,1.3303726219700602,0.27980344731176554,4.754668445838405,0.017657896763386395,0.43991317486708725,2.220832069073033,anc2,N,NA
175,10,C02_27,days,0.6948988382143998,0.3708929970486166,1.8735830650458805,0.15769304338351678,-0.48544821,1.8752458863273707,anc2,L,NA
175,10,D05_27,days,1.3268870712960645,0.32405131817079613,4.094681912686153,0.02634027,0.29561115106109925,2.358162992,anc2,L,NA
175,10,D11_27,days,1.0856609553231558,0.2592103308308648,4.188339839092105,0.024814024,0.2607379956791027,1.9105839149672088,anc2,L,NA
175,10,F08_27,days,1.331789927242031,0.2892430379309321,4.604397522473979,0.019262685282290887,0.41128948984970093,2.2522903646343613,anc2,L,NA
175,11,B07_25,days,0.8983822792334433,0.1332842766548746,6.740347037030543,0.00666866,0.47421222544072605,1.3225523330261604,anc4,N,NA
175,11,C07_25,days,1.224083828132085,0.3332875855585924,3.6727555455763876,0.034932951,0.16341398287421516,2.2847536733899547,anc4,N,NA
175,11,D11_25,days,1.7237278895225967,0.3550960173998011,4.854258580945611,0.016689136743650388,0.5936538809276404,2.853801898117553,anc4,N,NA
175,11,G02_25,days,1.2172693929844185,0.23112184264682684,5.266786466584667,0.013340054345393081,0.481736539,1.952802247186175,anc4,N,NA
175,14,B04_25,days,1.4568067981100936,0.37310073772384333,3.9045937217855977,0.029829506,0.2694337338422226,2.644179862377965,anc2,S,NA
175,14,D06_25,days,1.646376791853854,0.39522560499969595,4.165663284531175,0.025172865215560006,0.38859252546905365,2.9041610582386546,anc2,S,NA
175,14,D09_25,days,1.444491834,0.32189852718707695,4.487413615122254,0.020645210659136028,0.42006705506430975,2.4689166121098705,anc2,S,NA
175,14,F08_25,days,1.615863500928132,0.22297026532928313,7.246990976764637,0.005420025,0.9062726038428267,2.325454398013437,anc2,S,NA
175,15,B02_27,days,1.475344398515544,0.3899052408883105,3.7838537259830285,0.032358288,0.23449190523978602,2.716196891791302,anc4,S,NA
175,15,C11_27,days,1.3560593602608382,0.34693128088447495,3.9087261223711733,0.029747528226324833,0.25196918722269657,2.4601495332989796,anc4,S,NA
175,15,E07_27,days,1.6439688239845152,0.29408912862369463,5.5900360264186295,0.011306461294384396,0.7080459631719331,2.579891684797097,anc4,S,NA
175,15,F02_27,days,1.530670999504322,0.11838380510309866,12.929733067553318,9.98684268036574e-4,1.1539208963485392,1.9074211026601047,anc4,S,NA
175,16,B05_27,days,0.6408404989411693,0.2415776763604292,2.652730618970967,0.076814243,-0.127967485,1.4096484825134405,anc5,B,NA
175,16,C08_27,days,0.8763835375153984,0.15884271446657974,5.517303959822395,0.011726630623010496,0.37087512773999665,1.3818919472908002,anc5,B,NA
175,16,E04_27,days,1.073287174512496,0.22035441960880608,4.870731326459874,0.016535616028868487,0.3720210659755152,1.7745532830494766,anc5,B,NA
175,16,E11_27,days,1.253882528984165,0.3417115377938371,3.669418179671366,0.03501428,0.166403908,2.341361149908976,anc5,B,NA
175,17,B08_26,days,1.2845838734806299,0.20149427387728105,6.375287241477634,0.007812362,0.6433391660440533,1.9258285809172064,anc2,P,NA
175,17,C11_26,days,1.5157521541365024,0.33383250444513196,4.540457067,0.020002915504562763,0.4533481337814851,2.578156174,anc2,P,NA
175,17,E07_26,days,1.3125246192689943,0.24492635798537388,5.358854106455025,0.012715239174800353,0.5330596362318465,2.091989602306142,anc2,P,NA
175,17,F05_26,days,1.5222278648254504,0.17574306501309445,8.661666761712791,0.003237501,0.9629349968952935,2.081520732755607,anc2,P,NA
175,18,B11_26,days,1.0799843291577091,0.30900440690729014,3.495045070608764,0.039622316809724015,0.096594396,2.063374262236198,anc5,S,NA
175,18,D02_26,days,1.093606954477005,0.2839861070397406,3.8509170954759675,0.030921186797906265,0.18983641737647905,1.997377491577531,anc5,S,NA
175,18,E06_26,days,1.4311336587262762,0.20904090056509642,6.846189692340202,0.006378719,0.7658722170697062,2.0963951003828463,anc5,S,NA
175,18,E11_26,days,1.3136444834027792,0.3875527611350484,3.3895887609094357,0.042787825894511085,0.080278631,2.5470103361795133,anc5,S,NA
175,19,B03_25,days,0.675051755,0.2002400750357228,3.371212053276822,0.043371953274987295,0.037798468,1.3123050414766524,anc2,B,NA
175,19,D04_25,days,1.0130479092274656,0.27254241774721594,3.717028408279078,0.033876575,0.14569629883474944,1.8803995196201817,anc2,B,NA
175,19,D10_25,days,1.332258985561111,0.39315774227883316,3.3886118529398153,0.042818626,0.081055581,2.5834623898700677,anc2,B,NA
175,19,F03_25,days,0.7803357025134735,0.2854802424578867,2.7334140387266435,0.071734356,-0.12818984,1.6888612453550722,anc2,B,NA
175,2,B10_26,days,0.7128152466076445,0.18645347501567178,3.8230193701014743,0.031508855,0.11943707393671166,1.3061934192785774,anc3,BS,NA
175,2,C08_26,days,0.8531583422932001,0.38291601074829845,2.228056070640528,0.11219910057618698,-0.365451301,2.071767985933099,anc3,BS,NA
175,2,E04_26,days,1.0770505724219097,0.3355557579029713,3.209751425971202,0.048965540552926554,0.00916239,2.144938754376895,anc3,BS,NA
175,2,F09_26,days,1.182189950584564,0.11550289854422403,10.235153970027206,0.001988204,0.8146081778629394,1.549771723306189,anc3,BS,NA
175,20,B06_27,days,0.5025670678708728,0.157495943,3.1909842167886313,0.049673598,0.001344686,1.0037894493192323,anc4,L,NA
175,20,D03_27,days,0.9531235281193164,0.32467835760710984,2.9355930439708646,0.060725735,-0.080147911,1.9863949676916455,anc4,L,NA
175,20,D08_27,days,1.1195230040061896,0.28158897052228177,3.9757345677628493,0.028457742917023625,0.223381225,2.0156647828534684,anc4,L,NA
175,20,E09_27,days,1.3123497051906803,0.22314000864540107,5.881283742693482,0.009808542,0.6022186091161491,2.0224808012652113,anc4,L,NA
175,21,C02_26,days,1.0775091841655733,0.2340256912075572,4.604234597516609,0.019264525879274526,0.33273498784061695,1.8222833804905296,anc4,B,NA
175,21,C09_26,days,0.8957068143740249,0.29533831420465745,3.032816168082196,0.056185603,-0.044191512,1.8356051412233558,anc4,B,NA
175,21,E09_26,days,1.3076424180308472,0.23287010981417158,5.615329588989909,0.011164965901159063,0.5665457974417256,2.048739038619969,anc4,B,NA
175,21,F04_26,days,1.1770401238724935,0.18267466053863374,6.443368338016219,0.007580526,0.595687825,1.758392422372624,anc4,B,NA
175,22,B05_26,days,0.38725393496991417,0.14608121486699335,2.6509495784417463,0.076931319,-0.077641688,0.8521495574947326,cc1690,C,NA
175,22,D03_26,days,1.2015165577372184,0.36538884597961013,3.288323031634816,0.046136104,0.038686175,2.3643469406169064,cc1690,C,NA
175,22,E10_26,days,1.0820838323295632,0.2349181727520583,4.606215941717017,0.019242157702974806,0.3344693614107753,1.829698303248351,cc1690,C,NA
175,22,F06_26,days,1.3551691128660244,0.16266380068958802,8.331104444387716,0.003624797,0.8375003013580395,1.8728379243740092,cc1690,C,NA
175,23,B06_25,days,1.2567402123570774,0.12103612881588764,10.383182481560937,0.001906181,0.871549231,1.641931193313042,anc5,L,NA
175,23,C10_25,days,1.3449606973274897,0.5231267518366547,2.571003475936652,0.082421206,-0.319862101,3.0097834959051184,anc5,L,NA
175,23,E05_25,days,1.4711151345821116,0.23422681538731444,6.280728925718837,0.008150071,0.7257008713543837,2.2165293978098397,anc5,L,NA
175,23,F10_25,days,1.4430710649171599,0.4172834677603194,3.4582512282658553,0.040691818185920145,0.1150888346873582,2.7710532951469613,anc5,L,NA
175,24,B11_25,days,0.8919718170152179,0.28645181101401185,3.1138634238608005,0.052722646059890015,-0.019645691,1.8035893246185866,anc4,C,NA
175,24,D02_25,days,0.8744586750182012,0.24262161223244724,3.6042076671241188,0.036653128,0.102328422,1.6465889284493294,anc4,C,NA
175,24,E06_25,days,1.2299950355151803,0.46218465245421514,2.6612632613044758,0.076256399,-0.240882804,2.700872875076932,anc4,C,NA
175,24,E11_25,days,1.1076986693325996,0.3564033631311567,3.1079916294868566,0.052964343,-0.026535897,2.2419332355200368,anc4,C,NA
175,25,B02_25,days,0.6363390669013164,0.1655720470971671,3.8432759518149604,0.031080739,0.10941491735867681,1.1632632164439558,anc2,BS,NA
175,25,C05_25,days,1.098875797614524,0.2550817868760732,4.307935157081179,0.023026946877420833,0.28709170742559853,1.9106598878034495,anc2,BS,NA
175,25,E03_25,days,1.2174517021426248,0.2033738000961362,5.986276017693169,0.009332664,0.5702255034351688,1.8646779008500807,anc2,BS,NA
175,25,F02_25,days,1.1166050271021863,0.1809368852004018,6.171240462470981,0.008565478,0.5407831053066253,1.6924269488977473,anc2,BS,NA
175,26,B09_26,days,0.6329948277390023,0.080163957,7.896252226240634,0.00423335,0.3778773374304683,0.8881123180475363,anc3,L,NA
175,26,C06_26,days,0.40909754178136926,0.21292471241456853,1.9213248530064864,0.150441741,-0.268523923,1.0867190061087089,anc3,L,NA
175,26,E02_26,days,1.0815671384345227,0.10243601886697126,10.558465180485996,0.001814758,0.7555700086633579,1.4075642682056875,anc3,L,NA
175,26,F11_26,days,0.990005448,0.10030834247990796,9.869622237739009,0.002211807,0.6707795336561241,1.309231361484756,anc3,L,NA
175,27,B07_26,days,1.0194604761900035,0.26956922616268436,3.781813268161261,0.032403342,0.16157088837038036,1.8773500640096266,anc3,N,NA
175,27,C07_26,days,0.9761207293197061,0.36363851198464137,2.6843161468027716,0.074774127,-0.18113931,2.133380768244093,anc3,N,NA
175,27,D11_26,days,1.0980948468064249,0.16488335035210594,6.659828566446883,0.006900945,0.5733624376755662,1.6228272559372836,anc3,N,NA
175,27,G02_26,days,1.0670927106610393,0.1877060651725133,5.684913322754468,0.010787480686077086,0.4697282370734315,1.664457184248647,anc3,N,NA
175,28,B02_26,days,1.0551950831748829,0.43802299371158054,2.4089947293262046,0.095102808,-0.338789575,2.449179741141611,anc5,P,NA
175,28,C05_26,days,1.0924325935388133,0.1798521214386668,6.074060093371513,0.008957779,0.5200628741688914,1.6648023129087353,anc5,P,NA
175,28,E03_26,days,1.1209594789566097,0.1762915854318485,6.358553507875477,0.007870768,0.5599209742464164,1.681997983666803,anc5,P,NA
175,28,F02_26,days,1.1321811686175915,0.16833808189054833,6.725638999,0.006710314,0.5964542618664698,1.6679080753687132,anc5,P,NA
175,29,B10_27,days,1.1802851760417419,0.19969560962223376,5.910421257004596,0.009673346,0.5447646210180863,1.8158057310653974,anc3,P,NA
175,29,D02_27,days,1.5749993144139143,0.21989495211203136,7.162507821514196,0.005605433,0.8751954365144422,2.2748031923133865,anc3,P,NA
175,29,E06_27,days,1.6111695607263579,0.20730278379327877,7.772059454507893,0.004431662,0.9514395823684105,2.270899539084305,anc3,P,NA
175,29,F04_27,days,1.5218112850144194,0.25568011332534424,5.952012713159143,0.009484567,0.708123053,2.335499517001181,anc3,P,NA
175,3,B03_27,days,0.9747137585423296,0.27520934279038206,3.541717547302662,0.038316641,0.098874802,1.8505527146851384,cc1690,N,NA
175,3,C10_27,days,0.9804696626207221,0.26078182848476245,3.7597315285256205,0.032896097,0.1505454960742605,1.8103938291671837,cc1690,N,NA
175,3,D09_27,days,1.648133731192138,0.083277161,19.79094517,2.8189918451715156e-4,1.3831086371822494,1.9131588252020266,cc1690,N,NA
175,3,F09_27,days,1.3415737046228435,0.1233847556583608,10.873091229661448,0.001664726,0.9489083448495601,1.734239064396127,cc1690,N,NA
175,30,C03_27,days,1.2466545270090625,0.3201211010417303,3.8943216268850436,0.030034545,0.22788631175545526,2.265422742,anc5,N,NA
175,30,C09_27,days,1.3080447930699322,0.34824286,3.756128099970685,0.032977417,0.19978058906595098,2.416308997073913,anc5,N,NA
175,30,E03_27,days,1.4810535216465572,0.10525756149965206,14.070756538013216,7.774589153554621e-4,1.146076983948817,1.8160300593442975,anc5,N,NA
175,30,E08_27,days,1.5062684095617316,0.34296627831364723,4.3918848726702775,0.021870942883204084,0.41479664430556107,2.5977401748179023,anc5,N,NA
175,31,B04_26,days,0.5357549969738867,0.2626775934377289,2.0395915386703676,0.13409936697211486,-0.30020234,1.371712333690603,cc1690,B,NA
175,31,D06_26,days,0.9900693621901817,0.3608856719659978,2.7434432539163396,0.071132398,-0.158429911,2.1385686355681996,cc1690,B,NA
175,31,D09_26,days,1.0869882600706968,0.5270299287974285,2.0624791888972522,0.131183767,-0.59025619,2.7642327097460084,cc1690,B,NA
175,31,F08_26,days,1.4402160193926503,0.17767778905920187,8.105774092634467,0.003924543,0.8747659960702153,2.0056660427150854,cc1690,B,NA
175,32,C04_25,days,1.4702333240352075,0.4363628586198983,3.3692907060998984,0.043433609,0.081531957,2.8589346912131397,cc1690,S,NA
175,32,D07_25,days,1.376344696647809,0.32316114024604564,4.259004333255848,0.023737325,0.34790172,2.404787673435107,cc1690,S,NA
175,32,D08_25,days,1.2010887966699506,0.34485429333943046,3.4828877583024678,0.039971695,0.10360852497065598,2.298569068369245,cc1690,S,NA
175,32,F07_25,days,1.3384486518875536,0.2634959698564376,5.079579216,0.014739546032231564,0.49988687616078675,2.1770104276143205,cc1690,S,NA
175,33,C03_25,days,1.002019952473579,0.2603729276279987,3.8484029872152834,0.030973567,0.1733970909479522,1.8306428139992055,cc1690,L,NA
175,33,D05_25,days,1.313995176829444,0.6385014205173162,2.057936184017947,0.13175646308120095,-0.71800131,3.3459916634731757,cc1690,L,NA
175,33,E08_25,days,1.5640991531860131,0.36687110947795415,4.263347842820537,0.023673129793113788,0.3965515463125633,2.731646760059463,cc1690,L,NA
175,33,G03_25,days,1.0845617324645334,0.2570271227902561,4.2196392376441025,0.024329502167497484,0.26658671518298105,1.9025367497460857,cc1690,L,NA
175,35,C04_26,days,1.437766756040094,0.2938018311975565,4.893661656837391,0.016324958016973375,0.5027582038598427,2.372775308220345,anc4,BS,NA
175,35,D07_26,days,1.214054116045283,0.12436782002182362,9.761802658,0.002284086,0.8182602067206413,1.6098480253699246,anc4,BS,NA
175,35,D08_26,days,1.0528382098372993,0.24722432284126425,4.258635225439759,0.023742790098522003,0.26606007703485135,1.8396163426397472,anc4,BS,NA
175,35,F07_26,days,1.4484656260913642,0.1535888387383998,9.430800037224472,0.002526503,0.9596773937155287,1.9372538584671997,anc4,BS,NA
175,4,B03_26,days,0.7992287178284047,0.17438098257830087,4.583233251765476,0.019503705675103063,0.2442706041103484,1.354186831546461,anc3,S,NA
175,4,D04_26,days,1.157260834341476,0.22896624080280845,5.054285864518073,0.014943079001626924,0.42858806726387855,1.8859336014190737,anc3,S,NA
175,4,D10_26,days,1.1543417660234763,0.3544479133163222,3.2567317302649763,0.047248193,0.026330314,2.282353218172526,anc3,S,NA
175,4,F03_26,days,1.3427513302998821,0.34849424591407163,3.8530086107389128,0.030877697800029667,0.23368710497801293,2.451815555621751,anc3,S,NA
175,5,B09_27,days,1.0957381724814788,0.28060181482781715,3.904957539757344,0.029822277397605804,0.20273796362678898,1.9887383813361685,anc5,C,NA
175,5,C04_27,days,0.9620312048075748,0.099203032,9.697598781,0.002328618,0.646322881,1.2777395283352426,anc5,C,NA
175,5,D06_27,days,1.1967623811691157,0.23218314110975197,5.154389657444643,0.014158327534629622,0.4578520015952199,1.9356727607430115,anc5,C,NA
175,5,E10_27,days,1.1613545669355176,0.17097966313613805,6.792354983240432,0.006524071,0.6172209697092621,1.7054881641617732,anc5,C,NA
175,6,C02_25,days,1.0214392176400418,0.28408993710412933,3.595478347639068,0.036879889544717825,0.1173382469347245,1.9255401883453591,cc1690,P,NA
175,6,C09_25,days,1.2671238908382885,0.21981096682886553,5.7646072401146915,0.010375414340624728,0.5675872915929256,1.9666604900836513,cc1690,P,NA
175,6,E09_25,days,1.2822598346460878,0.21804518617579424,5.880706917,0.009811243,0.5883427375160334,1.9761769317761422,cc1690,P,NA
175,6,F04_25,days,1.2138661034573484,0.23200617389828734,5.232042247244305,0.013586252157543981,0.4755189125317345,1.9522132943829622,cc1690,P,NA
175,7,B08_27,days,0.8701416368005037,0.062664046,13.88581967202233,8.085492993868186e-4,0.6707166764801038,1.0695665971209036,anc3,B,NA
175,7,C07_27,days,0.9725667378411232,0.2519256400257335,3.8605309794659184,0.030721932286968037,0.1708269155349944,1.774306560147252,anc3,B,NA
175,7,D10_27,days,1.009782675,0.2977088230720538,3.3918466518801975,0.042716747,0.062340331,1.9572250188081586,anc3,B,NA
175,7,F03_27,days,1.1097683558112124,0.22076942045033576,5.026820986110554,0.015168254878693676,0.4071815293794159,1.8123551822430088,anc3,B,NA
175,8,B05_25,days,1.5500109626531597,0.30390660613356574,5.100287165103401,0.014575594629805472,0.5828445068120824,2.517177418494237,anc4,P,NA
175,8,D03_25,days,1.7763205986556159,0.3556816919766633,4.994129973,0.015442078,0.6443827121674259,2.908258485143806,anc4,P,NA
175,8,E10_25,days,1.6617371118211748,0.33918585643699395,4.899193407640963,0.016274662187561403,0.5822963361987732,2.7411778874435764,anc4,P,NA
175,8,F06_25,days,1.713375671206275,0.34509155776288974,4.964988661,0.015691621,0.6151403182191675,2.8116110241933825,anc4,P,NA
175,9,C03_26,days,1.0595397435936758,0.31947242087223315,3.3165296106026574,0.045171049,0.042835918148795615,2.0762435690385557,cc1690,BS,NA
175,9,D05_26,days,1.291571975965207,0.2947912258527132,4.381310780974587,0.022012352691413432,0.3534147284201846,2.2297292235102293,cc1690,BS,NA
175,9,E08_26,days,1.3835479471141232,0.3263656289199838,4.239257521365194,0.024032023998489034,0.34490685718612735,2.422189037042119,cc1690,BS,NA
175,9,G03_26,days,0.9693450821834925,0.19419574018559743,4.991587772507608,0.015463640198486436,0.3513275663280031,1.5873625980389818,cc1690,BS,NA
175,anc2,B06_26,days,0.545138696,0.11641199556162214,4.6828395415450235,0.018402388112232042,0.17466377076034018,0.9156136210919157,anc2,none,NA
175,anc2,C10_26,days,0.9039230276722825,0.35280951794384313,2.562070980795253,0.083064176,-0.218874319,2.026720374521592,anc2,none,NA
